"Time","Usage for 2","Usage for 0","Usage for esxidr.hbmsolutions.mt","Usage for 1","Usage for 3","Usage in MHz for esxidr.hbmsolutions.mt"
"2026-05-22T17:53:00.000Z",0.58,2.47,0.95,0.38,0.38,180
"2026-05-22T17:53:20.000Z",0.48,2.85,0.98,0.07,0.49,184
"2026-05-22T17:53:40.000Z",0.54,2.56,0.9,0.09,0.4,169
"2026-05-22T17:54:00.000Z",0.47,2.46,0.97,0.39,0.57,183
"2026-05-22T17:54:20.000Z",0.58,2.76,0.94,0.08,0.35,178
"2026-05-22T17:54:40.000Z",0.43,2.77,0.94,0.08,0.46,176
"2026-05-22T17:55:00.000Z",0.5,2.65,0.96,0.21,0.5,182
"2026-05-22T17:55:20.000Z",0.54,2.09,1.14,1.19,0.75,215
"2026-05-22T17:55:40.000Z",0.7,0.15,1.14,3.09,0.64,215
"2026-05-22T17:56:00.000Z",0.54,0.18,0.99,2.7,0.56,187
"2026-05-22T17:56:20.000Z",0.23,0.14,0.88,2.78,0.38,167
"2026-05-22T17:56:40.000Z",0.41,0.23,0.99,2.9,0.42,186
"2026-05-22T17:57:00.000Z",0.43,0.23,0.95,2.73,0.4,178
"2026-05-22T17:57:20.000Z",0.38,1.81,0.98,1.39,0.35,185
"2026-05-22T17:57:40.000Z",0.51,0.17,0.92,2.72,0.26,173
"2026-05-22T17:58:00.000Z",0.4,2.6,0.95,0.44,0.36,179
"2026-05-22T17:58:20.000Z",0.33,0.24,0.87,2.61,0.33,165
"2026-05-22T17:58:40.000Z",0.33,0.18,0.89,2.81,0.25,168
"2026-05-22T17:59:00.000Z",0.45,0.87,0.95,2.13,0.38,180
"2026-05-22T17:59:20.000Z",0.32,0.36,0.87,2.43,0.37,164
"2026-05-22T17:59:40.000Z",0.22,0.14,0.86,2.63,0.44,161
"2026-05-22T18:00:00.000Z",0.43,0.24,0.91,2.56,0.41,172
"2026-05-22T18:00:20.000Z",2.45,0.71,1.27,0.67,1.27,240
"2026-05-22T18:00:40.000Z",0.77,0.35,1.17,0.13,3.42,220
"2026-05-22T18:01:00.000Z",1.43,0.16,1.2,0.16,3.05,226
"2026-05-22T18:01:20.000Z",3.27,0.58,1.72,1.04,1.97,323
"2026-05-22T18:01:40.000Z",1.02,0.25,0.93,0.29,2.18,176
"2026-05-22T18:02:00.000Z",2.97,0.37,0.98,0.3,0.27,184
"2026-05-22T18:02:20.000Z",2.69,0.2,0.86,0.27,0.29,163
"2026-05-22T18:02:40.000Z",1.12,0.27,0.9,0.2,2.01,170
"2026-05-22T18:03:00.000Z",0.84,0.31,1,0.21,2.64,189
"2026-05-22T18:03:20.000Z",1.67,0.25,0.89,0.28,1.37,168
"2026-05-22T18:03:40.000Z",0.33,0.2,0.87,0.3,2.66,164
"2026-05-22T18:04:00.000Z",0.36,0.22,0.92,0.34,2.74,173
"2026-05-22T18:04:20.000Z",2.11,0.31,0.87,0.18,0.87,164
"2026-05-22T18:04:40.000Z",0.7,0.27,0.83,0.25,2.11,157
"2026-05-22T18:05:00.000Z",0.83,0.35,0.94,0.23,2.36,177
"2026-05-22T18:05:20.000Z",0.58,0.28,1.06,0.3,3.07,199
"2026-05-22T18:05:40.000Z",0.57,0.26,1.09,0.36,3.18,206
"2026-05-22T18:06:00.000Z",0.67,0.37,0.95,0.31,2.46,180
"2026-05-22T18:06:20.000Z",2.63,0.14,0.86,0.4,0.28,163
"2026-05-22T18:06:40.000Z",2.54,0.23,0.92,0.41,0.51,174
"2026-05-22T18:07:00.000Z",3.34,0.28,1.1,0.44,0.35,208
"2026-05-22T18:07:20.000Z",0.79,0.22,0.9,0.28,2.32,170
"2026-05-22T18:07:40.000Z",1.73,0.22,0.91,0.34,1.34,171
"2026-05-22T18:08:00.000Z",0.44,0.22,0.92,0.33,2.68,173
"2026-05-22T18:08:20.000Z",1.32,0.26,0.87,0.27,1.65,165
"2026-05-22T18:08:40.000Z",0.69,0.16,0.91,0.3,2.5,172
"2026-05-22T18:09:00.000Z",0.26,0.32,0.91,0.37,2.7,172
"2026-05-22T18:09:20.000Z",0.26,0.25,0.85,0.29,2.58,160
"2026-05-22T18:09:40.000Z",0.26,0.23,0.89,0.37,2.69,167
"2026-05-22T18:10:00.000Z",0.4,0.31,0.98,0.34,2.85,184
"2026-05-22T18:10:20.000Z",2.73,0.32,1.14,0.63,0.89,216
"2026-05-22T18:10:40.000Z",2.87,0.56,1.13,0.35,0.73,212
"2026-05-22T18:11:00.000Z",0.7,0.26,0.94,0.33,2.46,177
"2026-05-22T18:11:20.000Z",3.4,0.24,1.05,0.28,0.29,198
"2026-05-22T18:11:40.000Z",2.74,0.22,0.92,0.28,0.41,173
"2026-05-22T18:12:00.000Z",2.95,0.26,0.98,0.35,0.36,184
"2026-05-22T18:12:20.000Z",2.54,0.11,1.03,0.31,1.15,194
"2026-05-22T18:12:40.000Z",1.16,0.18,0.86,0.25,1.85,162
"2026-05-22T18:13:00.000Z",2.87,0.23,0.91,0.28,0.25,171
"2026-05-22T18:13:20.000Z",1.72,0.14,0.99,0.32,1.79,187
"2026-05-22T18:13:40.000Z",2.85,0.13,0.9,0.27,0.35,170
"2026-05-22T18:14:00.000Z",2.62,0.25,0.94,0.32,0.57,177
"2026-05-22T18:14:20.000Z",0.36,0.22,0.89,0.19,2.77,167
"2026-05-22T18:14:40.000Z",0.68,0.24,1.02,0.2,2.95,192
"2026-05-22T18:15:00.000Z",0.38,0.27,0.91,0.26,2.74,172
"2026-05-22T18:15:20.000Z",3.3,0.35,1.18,0.58,0.5,223
"2026-05-22T18:15:40.000Z",0.71,0.28,1.21,0.33,3.51,227
"2026-05-22T18:16:00.000Z",2.36,0.23,0.93,0.32,0.82,175
"2026-05-22T18:16:20.000Z",2.73,0.23,0.9,0.21,0.45,170
"2026-05-22T18:16:40.000Z",1.31,0.29,1,0.28,2.12,188
"2026-05-22T18:17:00.000Z",1.76,0.2,0.91,0.42,1.26,171
"2026-05-22T18:17:20.000Z",2.89,0.25,0.94,0.23,0.41,178
"2026-05-22T18:17:40.000Z",2.53,0.3,0.9,0.18,0.62,170
"2026-05-22T18:18:00.000Z",2.54,0.23,0.94,0.23,0.77,178
"2026-05-22T18:18:20.000Z",0.37,0.21,0.86,0.21,2.65,162
"2026-05-22T18:18:40.000Z",2.9,0.23,0.93,0.18,0.41,176
"2026-05-22T18:19:00.000Z",1.53,0.26,0.97,0.24,1.87,183
"2026-05-22T18:19:20.000Z",0.34,0.16,0.93,0.25,2.96,175
"2026-05-22T18:19:40.000Z",0.71,0.27,0.86,0.14,2.32,162
"2026-05-22T18:20:00.000Z",2.01,0.3,0.95,0.22,1.25,178
"2026-05-22T18:20:20.000Z",1.62,0.3,1.11,0.51,1.99,208
"2026-05-22T18:20:40.000Z",2.88,0.2,1.1,0.52,0.79,207
"2026-05-22T18:21:00.000Z",1.65,0.34,0.93,0.36,1.36,175
"2026-05-22T18:21:20.000Z",2.12,0.71,1.22,0.27,1.78,230
"2026-05-22T18:21:40.000Z",5.81,2.52,2.73,1.31,1.3,515
"2026-05-22T18:22:00.000Z",0.61,0.57,0.99,0.4,2.36,186
"2026-05-22T18:22:20.000Z",2.68,0.45,0.93,0.3,0.29,176
"2026-05-22T18:22:40.000Z",30.05,20.17,28.4,21.54,41.83,5339
"2026-05-22T18:23:00.000Z",15.87,14.53,21.63,9.15,46.95,4066
"2026-05-22T18:23:20.000Z",1.97,6.4,4.47,5.84,3.67,841
"2026-05-22T18:23:40.000Z",8.22,5.35,5.3,5.2,2.43,996
"2026-05-22T18:24:00.000Z",4.47,7.82,6.37,9.56,3.64,1198
"2026-05-22T18:24:20.000Z",2.38,1.91,2.23,1.78,2.85,420
"2026-05-22T18:24:40.000Z",2.3,5.5,4.09,6.68,1.88,770
"2026-05-22T18:25:00.000Z",6.5,25.36,12.45,11.43,6.51,2341
