"Time","Active for esxidr.hbmsolutions.mt","Swap consumed for esxidr.hbmsolutions.mt","Granted for esxidr.hbmsolutions.mt","Shared common for esxidr.hbmsolutions.mt","Ballooned memory for esxidr.hbmsolutions.mt","Host consumed % for esxidr.hbmsolutions.mt","Consumed for esxidr.hbmsolutions.mt"
"2026-05-18T17:17:40.000Z",110668,0,452676,8,0,18.81,1973004
"2026-05-18T17:18:00.000Z",111648,0,452676,8,0,18.86,1977856
"2026-05-18T17:18:20.000Z",111560,0,452676,8,0,18.85,1977012
"2026-05-18T17:18:40.000Z",111992,0,452676,8,0,18.9,1981988
"2026-05-18T17:19:00.000Z",114420,0,452676,8,0,18.89,1981088
"2026-05-18T17:19:20.000Z",114828,0,452676,8,0,18.85,1976868
"2026-05-18T17:19:40.000Z",114828,0,452676,8,0,18.85,1976860
"2026-05-18T17:20:00.000Z",117060,0,452676,8,0,18.85,1976852
"2026-05-18T17:20:20.000Z",114780,0,452676,8,0,18.83,1974980
"2026-05-18T17:20:40.000Z",114796,0,452676,8,0,18.84,1976284
"2026-05-18T17:21:00.000Z",107440,0,452676,8,0,18.83,1975320
"2026-05-18T17:21:20.000Z",107636,0,452676,8,0,18.86,1977804
"2026-05-18T17:21:40.000Z",107636,0,452676,8,0,18.88,1980048
"2026-05-18T17:22:00.000Z",115632,0,452676,8,0,18.84,1975892
"2026-05-18T17:22:20.000Z",114720,0,452676,8,0,18.82,1974188
"2026-05-18T17:22:40.000Z",114288,0,452676,8,0,18.81,1972616
"2026-05-18T17:23:00.000Z",109476,0,452676,8,0,18.8,1971704
"2026-05-18T17:23:20.000Z",94316,0,370000,8,0,18.01,1888676
"2026-05-18T17:23:40.000Z",94340,0,370000,8,0,18,1887256
"2026-05-18T17:24:00.000Z",99280,0,370000,8,0,18,1888100
"2026-05-18T17:24:20.000Z",99832,0,370000,8,0,18,1888204
"2026-05-18T17:24:40.000Z",100616,0,370000,8,0,18.06,1893596
"2026-05-18T17:25:00.000Z",93568,0,370000,8,0,18,1888192
"2026-05-18T17:25:20.000Z",93576,0,370000,8,0,18.01,1889008
"2026-05-18T17:25:40.000Z",93688,0,370000,8,0,18.03,1890892
"2026-05-18T17:26:00.000Z",94480,0,370000,8,0,18.02,1890068
"2026-05-18T17:26:20.000Z",94368,0,370000,8,0,18.15,1903732
"2026-05-18T17:26:40.000Z",94832,0,370000,8,0,18.11,1898924
"2026-05-18T17:27:00.000Z",96820,0,370000,8,0,18.08,1895764
"2026-05-18T17:27:20.000Z",96492,0,370000,8,0,18.07,1894704
"2026-05-18T17:27:40.000Z",96848,0,370000,8,0,18.09,1896804
"2026-05-18T17:28:00.000Z",96432,0,370000,8,0,18.07,1895584
"2026-05-18T17:28:20.000Z",97372,0,370000,8,0,18.08,1896512
"2026-05-18T17:28:40.000Z",97796,0,370000,8,0,18.07,1894868
"2026-05-18T17:29:00.000Z",96080,0,370000,8,0,18.07,1894868
"2026-05-18T17:29:20.000Z",96136,0,370000,8,0,18.09,1896948
"2026-05-18T17:29:40.000Z",96136,0,370000,8,0,18.12,1900068
"2026-05-18T17:30:00.000Z",96456,0,370000,8,0,18.07,1894872
"2026-05-18T17:30:20.000Z",96464,0,370000,8,0,18.07,1894804
"2026-05-18T17:30:40.000Z",96476,0,370000,8,0,18.07,1895540
"2026-05-18T17:31:00.000Z",92980,0,370000,8,0,18.13,1901080
"2026-05-18T17:31:20.000Z",92980,0,370000,8,0,18.12,1899936
"2026-05-18T17:31:40.000Z",92980,0,370000,8,0,18.1,1897988
"2026-05-18T17:32:00.000Z",100632,0,370000,8,0,18.1,1898444
"2026-05-18T17:32:20.000Z",100632,0,370000,8,0,18.13,1901020
"2026-05-18T17:32:40.000Z",100632,0,370000,8,0,18.14,1902424
"2026-05-18T17:33:00.000Z",95524,0,370000,8,0,18.16,1904304
"2026-05-18T17:33:20.000Z",95524,0,370000,8,0,18.1,1898296
"2026-05-18T17:33:40.000Z",95560,0,370000,8,0,18.1,1898296
"2026-05-18T17:34:00.000Z",98396,0,370000,8,0,18.1,1898296
"2026-05-18T17:34:20.000Z",98396,0,370000,8,0,18.13,1901096
"2026-05-18T17:34:40.000Z",98468,0,370000,8,0,18.13,1901428
"2026-05-18T17:35:00.000Z",98224,0,370000,8,0,18.1,1898308
"2026-05-18T17:35:20.000Z",98224,0,370000,8,0,18.1,1898504
"2026-05-18T17:35:40.000Z",98224,0,370000,8,0,18.1,1898016
"2026-05-18T17:36:00.000Z",96092,0,370000,8,0,18.12,1900320
"2026-05-18T17:36:20.000Z",96092,0,370000,8,0,18.12,1900368
"2026-05-18T17:36:40.000Z",96092,0,370000,8,0,18.14,1902376
"2026-05-18T17:37:00.000Z",98824,0,370000,8,0,18.11,1899604
"2026-05-18T17:37:20.000Z",98832,0,370000,8,0,18.11,1899516
"2026-05-18T17:37:40.000Z",98832,0,370000,8,0,18.11,1898852
"2026-05-18T17:38:00.000Z",96544,0,370000,8,0,18.1,1898596
"2026-05-18T17:38:20.000Z",96544,0,370000,8,0,18.1,1898172
"2026-05-18T17:38:40.000Z",96544,0,370000,8,0,18.1,1898600
"2026-05-18T17:39:00.000Z",98008,0,370000,8,0,18.1,1898600
"2026-05-18T17:39:20.000Z",98008,0,370000,8,0,18.11,1899576
"2026-05-18T17:39:40.000Z",98008,0,370000,8,0,18.12,1900224
"2026-05-18T17:40:00.000Z",98804,0,370000,8,0,18.13,1901736
"2026-05-18T17:40:20.000Z",98456,0,370000,8,0,18.1,1898496
"2026-05-18T17:40:40.000Z",98456,0,370000,8,0,18.17,1905840
"2026-05-18T17:41:00.000Z",95604,0,370000,8,0,18.08,1896408
"2026-05-18T17:41:20.000Z",95604,0,370000,8,0,18.18,1906404
"2026-05-18T17:41:40.000Z",95644,0,370000,8,0,18.09,1897452
"2026-05-18T17:42:00.000Z",94052,0,370000,8,0,18.11,1899452
"2026-05-18T17:42:20.000Z",95756,0,370000,8,0,18.08,1896464
"2026-05-18T17:42:40.000Z",95756,0,370000,8,0,18.13,1901220
"2026-05-18T17:43:00.000Z",95864,0,370000,8,0,18.07,1895508
"2026-05-18T17:43:20.000Z",94712,0,370000,8,0,18.07,1895516
"2026-05-18T17:43:40.000Z",94712,0,370000,8,0,18.07,1895624
"2026-05-18T17:44:00.000Z",95780,0,370000,8,0,18.07,1895568
"2026-05-18T17:44:20.000Z",99184,0,370000,8,0,18.09,1896828
"2026-05-18T17:44:40.000Z",99184,0,370000,8,0,18.08,1896116
"2026-05-18T17:45:00.000Z",99280,0,370000,8,0,18.05,1893468
"2026-05-18T17:45:20.000Z",99688,0,370000,8,0,18.12,1900480
"2026-05-18T17:45:40.000Z",99688,0,370000,8,0,18.1,1897764
"2026-05-18T17:46:00.000Z",99688,0,370000,8,0,18.12,1899980
"2026-05-18T17:46:20.000Z",96260,0,370000,8,0,18.07,1895380
"2026-05-18T17:46:40.000Z",96260,0,370000,8,0,18.07,1895224
"2026-05-18T17:47:00.000Z",95716,0,367936,8,0,18.05,1893396
"2026-05-18T17:47:20.000Z",96856,0,367936,8,0,18.06,1894500
"2026-05-18T17:47:40.000Z",96960,0,367936,8,0,18.19,1907488
"2026-05-18T17:48:00.000Z",96964,0,367936,8,0,18.15,1903568
"2026-05-18T17:48:20.000Z",102172,0,367936,8,0,18.15,1903752
"2026-05-18T17:48:40.000Z",102204,0,367936,8,0,18.15,1903764
"2026-05-18T17:49:00.000Z",102204,0,367936,8,0,18.16,1904272
"2026-05-18T17:49:20.000Z",105256,0,367936,8,0,18.15,1903668
"2026-05-18T17:49:40.000Z",105256,0,367936,8,0,18.15,1903596
"2026-05-18T17:50:00.000Z",105256,0,367936,8,0,18.14,1902436
"2026-05-18T17:50:20.000Z",93416,0,367936,8,0,18.1,1898024
"2026-05-18T17:50:40.000Z",93428,0,367936,8,0,18.1,1898404
"2026-05-18T17:51:00.000Z",93428,0,367936,8,0,18.09,1897472
"2026-05-18T17:51:20.000Z",91112,0,367936,8,0,18.05,1893028
"2026-05-18T17:51:40.000Z",89068,0,367936,8,0,18.02,1889960
"2026-05-18T17:52:00.000Z",86916,0,367936,8,0,17.97,1884744
