"Time","Active for esxilocal.hbmsolutions.mt","Swap consumed for esxilocal.hbmsolutions.mt","Granted for esxilocal.hbmsolutions.mt","Shared common for esxilocal.hbmsolutions.mt","Ballooned memory for esxilocal.hbmsolutions.mt","Host consumed % for esxilocal.hbmsolutions.mt","Consumed for esxilocal.hbmsolutions.mt"
"2026-05-23T09:15:20.000Z",4165144,2488872,8450384,61320,0,92.72,9722376
"2026-05-23T09:15:40.000Z",4395440,2488336,8438904,61332,0,92.65,9714628
"2026-05-23T09:16:00.000Z",4374764,2487944,8437000,60888,0,92.65,9714288
"2026-05-23T09:16:20.000Z",4374088,2486448,8434628,61276,0,92.64,9713532
"2026-05-23T09:16:40.000Z",3971136,2484492,8436928,61240,0,92.65,9714348
"2026-05-23T09:17:00.000Z",3950868,2484016,8436100,61568,0,92.63,9712776
"2026-05-23T09:17:20.000Z",3950868,2482972,8436292,62124,0,92.62,9711152
"2026-05-23T09:17:40.000Z",4448848,2482788,8439408,61960,0,92.64,9713448
"2026-05-23T09:18:00.000Z",4427876,2481976,8442940,61492,0,92.67,9716320
"2026-05-23T09:18:20.000Z",4427876,2481492,8444456,61804,0,92.67,9716192
"2026-05-23T09:18:40.000Z",3849192,2477784,8436280,61676,0,92.69,9718548
"2026-05-23T09:19:00.000Z",3829208,2477924,8422004,61872,0,92.66,9715992
"2026-05-23T09:19:20.000Z",3829260,2476908,8444704,62032,0,92.89,9740112
"2026-05-23T09:19:40.000Z",4132368,2470452,8406776,59324,0,92.83,9733104
"2026-05-23T09:20:00.000Z",4509872,2314504,8373200,53384,0,93.79,9834412
"2026-05-23T09:20:20.000Z",4761492,2289216,8432272,52372,0,93.86,9841188
"2026-05-23T09:20:40.000Z",4765280,2288676,8443404,50252,0,94.3,9888112
"2026-05-23T09:21:00.000Z",5625204,2315052,8230536,47404,0,92.88,9739168
"2026-05-23T09:21:20.000Z",5624164,2310416,8248504,47252,0,92.94,9745196
"2026-05-23T09:21:40.000Z",5570904,2313472,8216596,47252,0,92.7,9719832
"2026-05-23T09:22:00.000Z",6295520,2337420,8114400,46868,0,91.9,9636152
