"Time","Active for esxilocal.hbmsolutions.mt","Swap consumed for esxilocal.hbmsolutions.mt","Granted for esxilocal.hbmsolutions.mt","Shared common for esxilocal.hbmsolutions.mt","Ballooned memory for esxilocal.hbmsolutions.mt","Host consumed % for esxilocal.hbmsolutions.mt","Consumed for esxilocal.hbmsolutions.mt"
"2026-05-19T19:02:40.000Z",4641156,2241776,8242260,41104,0,92.34,9682524
"2026-05-19T19:03:00.000Z",4599216,2241104,8244032,41080,0,92.34,9681588
"2026-05-19T19:03:20.000Z",4637224,2240192,8245472,41536,0,92.34,9682160
"2026-05-19T19:03:40.000Z",4637228,2239924,8248056,41744,0,92.33,9681272
"2026-05-19T19:04:00.000Z",4322656,2238852,8248908,41952,0,92.33,9681488
"2026-05-19T19:04:20.000Z",4310124,2238584,8247276,41836,0,92.34,9681620
"2026-05-19T19:04:40.000Z",4310124,2237348,8247652,42084,0,92.33,9681088
"2026-05-19T19:05:00.000Z",4300556,2237056,8246404,42212,0,92.34,9681848
"2026-05-19T19:05:20.000Z",4310340,2244312,8239324,42868,0,92.36,9684668
"2026-05-19T19:05:40.000Z",4308520,2242720,8245064,42668,0,92.36,9683988
"2026-05-19T19:06:00.000Z",5399504,2081972,8244644,38420,0,93.31,9783876
"2026-05-19T19:06:20.000Z",5431576,2000572,8244364,29520,0,93.97,9853348
"2026-05-19T19:06:40.000Z",5462556,1999700,8199064,28548,0,93.75,9829772
"2026-05-19T19:07:00.000Z",5400168,1995804,8242612,29160,0,94.03,9859372
"2026-05-19T19:07:20.000Z",5486964,2008436,8204512,28168,0,93.72,9827116
"2026-05-19T19:07:40.000Z",5485920,2020128,8196892,28220,0,93.74,9828512
"2026-05-19T19:08:00.000Z",5464540,2026052,8176824,28924,0,93.51,9804924
"2026-05-19T19:08:20.000Z",5269488,2026416,8177472,28852,0,93.47,9800924
"2026-05-19T19:08:40.000Z",5238032,2029304,8181928,29384,0,93.47,9800452
"2026-05-19T19:09:00.000Z",5217060,2031236,8185576,29184,0,93.47,9800328
"2026-05-19T19:09:20.000Z",5257792,2033292,8186648,29444,0,93.52,9805880
"2026-05-19T19:09:40.000Z",5226412,2029536,8205824,29092,0,93.66,9820816
"2026-05-19T19:10:00.000Z",5205448,2034308,8197532,29616,0,93.51,9804752
"2026-05-19T19:10:20.000Z",5206544,2034588,8203940,29792,0,93.69,9823420
"2026-05-19T19:10:40.000Z",5216396,2037704,8212564,29760,0,93.7,9824992
"2026-05-19T19:11:00.000Z",5216636,2049096,8184712,27400,0,93.33,9785856
"2026-05-19T19:11:20.000Z",4831820,2180128,8151916,27144,0,93.11,9763172
"2026-05-19T19:11:40.000Z",4801524,2173524,8181956,28040,0,93.24,9776332
"2026-05-19T19:12:00.000Z",4885856,2185708,8196316,28008,0,93.23,9775296
"2026-05-19T19:12:20.000Z",4945444,2188064,8209392,28312,0,93.21,9773760
"2026-05-19T19:12:40.000Z",4923232,2188400,8216508,28424,0,93.22,9774264
"2026-05-19T19:13:00.000Z",5049624,2184596,8243416,29056,0,93.45,9797992
"2026-05-19T19:13:20.000Z",4960424,2182524,8255232,28668,0,93.46,9799088
"2026-05-19T19:13:40.000Z",5086252,2186628,8237000,28992,0,93.29,9781896
"2026-05-19T19:14:00.000Z",4981396,2184372,8245784,29232,0,93.25,9777704
"2026-05-19T19:14:20.000Z",4962332,2184044,8247288,29348,0,93.24,9776312
"2026-05-19T19:14:40.000Z",4700192,2251300,8231448,29756,0,92.92,9742988
"2026-05-19T19:15:00.000Z",4679232,2252168,8228672,29716,0,92.94,9745220
"2026-05-19T19:15:20.000Z",4668680,2251388,8232768,29952,0,93,9750856
"2026-05-19T19:15:40.000Z",4480024,2250404,8224520,29876,0,92.93,9743532
"2026-05-19T19:16:00.000Z",4417164,2249556,8229804,31096,0,92.97,9747736
"2026-05-19T19:16:20.000Z",4384348,2248820,8236228,31092,0,93.04,9755768
"2026-05-19T19:16:40.000Z",4246776,2247992,8245036,30412,0,93.12,9764192
"2026-05-19T19:17:00.000Z",4225812,2246744,8266484,30860,0,93.25,9777696
"2026-05-19T19:17:20.000Z",4209228,2250304,8279860,31164,0,93.25,9777364
"2026-05-19T19:17:40.000Z",4198700,2249560,8282480,31584,0,93.29,9781708
"2026-05-19T19:18:00.000Z",4199244,2245760,8290588,31900,0,93.32,9785356
"2026-05-19T19:18:20.000Z",4177800,2249272,8264644,32532,0,93.15,9767404
"2026-05-19T19:18:40.000Z",4167320,2248108,8268344,32788,0,93.18,9770608
"2026-05-19T19:19:00.000Z",4125500,2247964,8270720,32676,0,93.2,9771960
"2026-05-19T19:19:20.000Z",4112912,2251948,8259684,32912,0,93.1,9761772
"2026-05-19T19:19:40.000Z",4144368,2249556,8262584,33328,0,93.11,9762568
"2026-05-19T19:20:00.000Z",4144368,2246320,8269732,33748,0,93.14,9765628
"2026-05-19T19:20:20.000Z",4112432,2252028,8211156,33580,0,92.78,9728712
"2026-05-19T19:20:40.000Z",4081220,2244060,8233628,28568,0,93.14,9766264
"2026-05-19T19:21:00.000Z",4039512,2238676,8249024,28068,0,93.27,9780120
"2026-05-19T19:21:20.000Z",4038664,2285948,8246156,27808,0,93.02,9752988
"2026-05-19T19:21:40.000Z",4384736,2228144,8386648,22824,0,94.43,9900936
"2026-05-19T19:22:00.000Z",5118384,2290464,8226924,22024,0,93.24,9776200
"2026-05-19T19:22:20.000Z",5121716,2281688,8258204,22296,0,93.43,9796464
"2026-05-19T19:22:40.000Z",5099512,2290160,8262840,20852,0,93.53,9806876
"2026-05-19T19:23:00.000Z",5600988,2339636,8186960,20876,0,92.8,9730640
"2026-05-19T19:23:20.000Z",5585276,2343484,8177088,21180,0,92.67,9716204
"2026-05-19T19:23:40.000Z",5627220,2350812,8180364,22148,0,92.76,9725736
