"Time","Active for esxidr.hbmsolutions.mt","Swap consumed for esxidr.hbmsolutions.mt","Granted for esxidr.hbmsolutions.mt","Shared common for esxidr.hbmsolutions.mt","Ballooned memory for esxidr.hbmsolutions.mt","Host consumed % for esxidr.hbmsolutions.mt","Consumed for esxidr.hbmsolutions.mt"
"2026-05-22T17:25:20.000Z",107128,0,452068,8,0,18.8,1971936
"2026-05-22T17:25:40.000Z",106160,0,452068,8,0,18.74,1964892
"2026-05-22T17:26:00.000Z",118444,0,452068,8,0,18.78,1969496
"2026-05-22T17:26:20.000Z",117716,0,452072,8,0,18.69,1960492
"2026-05-22T17:26:40.000Z",117944,0,452072,8,0,18.7,1960984
"2026-05-22T17:27:00.000Z",112812,0,452072,8,0,18.74,1964840
"2026-05-22T17:27:20.000Z",112092,0,452092,8,0,18.7,1961140
"2026-05-22T17:27:40.000Z",112492,0,452100,8,0,18.7,1961172
"2026-05-22T17:28:00.000Z",112640,0,452112,8,0,18.7,1961404
"2026-05-22T17:28:20.000Z",112276,0,452140,8,0,18.7,1960724
"2026-05-22T17:28:40.000Z",111536,0,452156,8,0,18.69,1959976
"2026-05-22T17:29:00.000Z",105492,0,452172,8,0,18.7,1960776
"2026-05-22T17:29:20.000Z",105056,0,452184,8,0,18.69,1960320
"2026-05-22T17:29:40.000Z",104788,0,452184,8,0,18.7,1960656
"2026-05-22T17:30:00.000Z",109136,0,452184,8,0,18.7,1960940
"2026-05-22T17:30:20.000Z",108572,0,452184,8,0,18.71,1962024
"2026-05-22T17:30:40.000Z",107908,0,452184,8,0,18.7,1960924
"2026-05-22T17:31:00.000Z",112100,0,452184,8,0,18.75,1966088
"2026-05-22T17:31:20.000Z",110976,0,452184,8,0,18.69,1960452
"2026-05-22T17:31:40.000Z",111184,0,452184,8,0,18.67,1957888
"2026-05-22T17:32:00.000Z",112396,0,452184,8,0,18.72,1962840
"2026-05-22T17:32:20.000Z",112420,0,452184,8,0,18.68,1958672
"2026-05-22T17:32:40.000Z",112636,0,452184,8,0,18.67,1958504
"2026-05-22T17:33:00.000Z",107460,0,452184,8,0,18.68,1959292
"2026-05-22T17:33:20.000Z",107460,0,452184,8,0,18.68,1959136
"2026-05-22T17:33:40.000Z",105912,0,452184,8,0,18.68,1959144
"2026-05-22T17:34:00.000Z",108816,0,452184,8,0,18.68,1959340
"2026-05-22T17:34:20.000Z",108820,0,452184,8,0,18.68,1959176
"2026-05-22T17:34:40.000Z",108884,0,452184,8,0,18.68,1959408
"2026-05-22T17:35:00.000Z",106016,0,452184,8,0,18.69,1959668
"2026-05-22T17:35:20.000Z",106056,0,452184,8,0,18.69,1960092
"2026-05-22T17:35:40.000Z",104092,0,452184,8,0,18.67,1958208
"2026-05-22T17:36:00.000Z",112888,0,452184,8,0,18.72,1963076
"2026-05-22T17:36:20.000Z",97948,0,369440,8,0,17.92,1879844
"2026-05-22T17:36:40.000Z",96852,0,369440,8,0,17.9,1876836
"2026-05-22T17:37:00.000Z",91512,0,369440,8,0,17.94,1881324
"2026-05-22T17:37:20.000Z",90272,0,369440,8,0,17.86,1873272
"2026-05-22T17:37:40.000Z",90864,0,369440,8,0,17.86,1873600
"2026-05-22T17:38:00.000Z",93784,0,369440,8,0,17.87,1873712
"2026-05-22T17:38:20.000Z",93784,0,369440,8,0,17.87,1873712
"2026-05-22T17:38:40.000Z",93784,0,369440,8,0,17.87,1873720
"2026-05-22T17:39:00.000Z",92392,0,369440,8,0,17.87,1874320
"2026-05-22T17:39:20.000Z",92392,0,369440,8,0,17.87,1874320
"2026-05-22T17:39:40.000Z",92392,0,369440,8,0,17.87,1874320
"2026-05-22T17:40:00.000Z",94148,0,369440,8,0,17.87,1874588
"2026-05-22T17:40:20.000Z",94156,0,369440,8,0,17.91,1877920
"2026-05-22T17:40:40.000Z",93976,0,369440,8,0,17.92,1879420
"2026-05-22T17:41:00.000Z",96736,0,369440,8,0,17.94,1881040
"2026-05-22T17:41:20.000Z",96868,0,369440,8,0,17.91,1878404
"2026-05-22T17:41:40.000Z",96868,0,369440,8,0,17.91,1878420
"2026-05-22T17:42:00.000Z",96868,0,369440,8,0,17.96,1883276
"2026-05-22T17:42:20.000Z",92100,0,369440,8,0,17.91,1878428
"2026-05-22T17:42:40.000Z",92100,0,369440,8,0,17.91,1878448
"2026-05-22T17:43:00.000Z",92100,0,369440,8,0,17.91,1878460
"2026-05-22T17:43:20.000Z",89384,0,369440,8,0,17.91,1878464
"2026-05-22T17:43:40.000Z",89932,0,369440,8,0,17.93,1880760
"2026-05-22T17:44:00.000Z",89932,0,369440,8,0,17.93,1880760
"2026-05-22T17:44:20.000Z",95980,0,369440,8,0,17.93,1880836
"2026-05-22T17:44:40.000Z",95980,0,369440,8,0,17.93,1880880
"2026-05-22T17:45:00.000Z",95992,0,369440,8,0,17.94,1881100
"2026-05-22T17:45:20.000Z",91372,0,369440,8,0,17.94,1881664
"2026-05-22T17:45:40.000Z",89288,0,369440,8,0,17.89,1876248
"2026-05-22T17:46:00.000Z",89940,0,369440,8,0,17.92,1879488
"2026-05-22T17:46:20.000Z",96196,0,369440,8,0,17.88,1874796
"2026-05-22T17:46:40.000Z",95340,0,369440,8,0,17.87,1874400
"2026-05-22T17:47:00.000Z",96576,0,369440,8,0,17.93,1880052
