"Time","Active for esxidr.hbmsolutions.mt","Swap consumed for esxidr.hbmsolutions.mt","Granted for esxidr.hbmsolutions.mt","Shared common for esxidr.hbmsolutions.mt","Ballooned memory for esxidr.hbmsolutions.mt","Host consumed % for esxidr.hbmsolutions.mt","Consumed for esxidr.hbmsolutions.mt"
"2026-05-20T16:48:20.000Z",95092,0,369432,8,0,17.93,1879956
"2026-05-20T16:48:40.000Z",93976,0,369432,8,0,17.91,1878060
"2026-05-20T16:49:00.000Z",94108,0,369432,8,0,17.91,1878104
"2026-05-20T16:49:20.000Z",93120,0,369432,8,0,17.92,1878916
"2026-05-20T16:49:40.000Z",93152,0,369432,8,0,17.92,1878928
"2026-05-20T16:50:00.000Z",93152,0,369432,8,0,17.92,1878932
"2026-05-20T16:50:20.000Z",95592,0,369432,8,0,17.92,1879140
"2026-05-20T16:50:40.000Z",95604,0,369432,8,0,17.92,1879756
"2026-05-20T16:51:00.000Z",95604,0,369432,8,0,17.92,1879856
"2026-05-20T16:51:20.000Z",89292,0,369432,8,0,17.93,1880328
"2026-05-20T16:51:40.000Z",87820,0,369432,8,0,17.91,1878404
"2026-05-20T16:52:00.000Z",84896,0,369432,8,0,17.9,1877400
"2026-05-20T16:52:20.000Z",90112,0,369432,8,0,17.9,1877788
"2026-05-20T16:52:40.000Z",89520,0,369432,8,0,17.9,1877508
"2026-05-20T16:53:00.000Z",87032,0,369432,8,0,17.89,1876316
"2026-05-20T16:53:20.000Z",90680,0,369432,8,0,17.9,1877104
"2026-05-20T16:53:40.000Z",91904,0,369432,8,0,17.9,1877112
"2026-05-20T16:54:00.000Z",91908,0,369432,8,0,17.9,1877128
"2026-05-20T16:54:20.000Z",91908,0,369432,8,0,17.9,1877136
"2026-05-20T16:54:40.000Z",94812,0,369432,8,0,17.9,1877136
"2026-05-20T16:55:00.000Z",94812,0,369432,8,0,17.9,1877136
"2026-05-20T16:55:20.000Z",94816,0,369432,8,0,17.89,1876460
"2026-05-20T16:55:40.000Z",92112,0,369432,8,0,17.89,1876092
"2026-05-20T16:56:00.000Z",92276,0,369432,8,0,17.89,1876000
"2026-05-20T16:56:20.000Z",93016,0,369432,8,0,17.89,1876632
"2026-05-20T16:56:40.000Z",92080,0,369432,8,0,17.89,1876636
"2026-05-20T16:57:00.000Z",92080,0,369432,8,0,17.89,1876640
"2026-05-20T16:57:20.000Z",92548,0,369432,8,0,17.9,1877260
"2026-05-20T16:57:40.000Z",88340,0,369432,8,0,17.9,1877260
"2026-05-20T16:58:00.000Z",88564,0,369432,8,0,17.9,1877356
"2026-05-20T16:58:20.000Z",88564,0,369432,8,0,17.9,1877360
"2026-05-20T16:58:40.000Z",95188,0,369432,8,0,17.9,1877360
"2026-05-20T16:59:00.000Z",95284,0,369432,8,0,17.9,1877364
"2026-05-20T16:59:20.000Z",95284,0,369432,8,0,17.9,1877372
"2026-05-20T16:59:40.000Z",93156,0,369432,8,0,17.9,1877372
"2026-05-20T17:00:00.000Z",93156,0,369432,8,0,17.9,1877372
"2026-05-20T17:00:20.000Z",93152,0,369432,8,0,17.9,1877412
"2026-05-20T17:00:40.000Z",92484,0,369432,8,0,17.9,1877680
"2026-05-20T17:01:00.000Z",92484,0,369432,8,0,17.9,1877688
"2026-05-20T17:01:20.000Z",91492,0,369432,8,0,17.99,1886324
"2026-05-20T17:01:40.000Z",91672,0,369432,8,0,17.99,1886564
"2026-05-20T17:02:00.000Z",93764,0,369432,8,0,17.98,1885584
"2026-05-20T17:02:20.000Z",94540,0,369432,8,0,17.98,1885376
"2026-05-20T17:02:40.000Z",91572,0,369432,8,0,17.93,1880912
"2026-05-20T17:03:00.000Z",91556,0,369432,8,0,17.94,1880960
"2026-05-20T17:03:20.000Z",94240,0,369432,8,0,17.94,1881660
"2026-05-20T17:03:40.000Z",94240,0,369432,8,0,17.94,1881660
"2026-05-20T17:04:00.000Z",94808,0,369432,8,0,17.94,1881660
"2026-05-20T17:04:20.000Z",94808,0,369432,8,0,17.94,1881668
"2026-05-20T17:04:40.000Z",94808,0,369432,8,0,17.94,1881668
"2026-05-20T17:05:00.000Z",90572,0,369432,8,0,17.94,1881668
"2026-05-20T17:05:20.000Z",90612,0,369432,8,0,17.94,1881544
"2026-05-20T17:05:40.000Z",90624,0,369432,8,0,17.94,1881940
"2026-05-20T17:06:00.000Z",90664,0,369432,8,0,17.95,1882468
"2026-05-20T17:06:20.000Z",90876,0,369432,8,0,17.95,1882840
"2026-05-20T17:06:40.000Z",90876,0,369432,8,0,17.95,1882848
"2026-05-20T17:07:00.000Z",90604,0,369432,8,0,17.93,1880520
"2026-05-20T17:07:20.000Z",94608,0,369432,8,0,17.94,1881276
"2026-05-20T17:07:40.000Z",94608,0,369432,8,0,17.94,1881272
"2026-05-20T17:08:00.000Z",90460,0,369432,8,0,17.91,1877956
"2026-05-20T17:08:20.000Z",93516,0,369432,8,0,17.91,1878848
"2026-05-20T17:08:40.000Z",93516,0,369432,8,0,17.92,1878868
"2026-05-20T17:09:00.000Z",93592,0,369432,8,0,17.92,1878868
"2026-05-20T17:09:20.000Z",94016,0,369432,8,0,17.92,1879472
"2026-05-20T17:09:40.000Z",94016,0,369432,8,0,17.92,1879508
"2026-05-20T17:10:00.000Z",91588,0,369432,8,0,17.92,1879508
"2026-05-20T17:10:20.000Z",91596,0,369432,8,0,17.92,1879652
"2026-05-20T17:10:40.000Z",91708,0,369432,8,0,17.93,1880548
"2026-05-20T17:11:00.000Z",89008,0,369432,8,0,17.96,1883184
"2026-05-20T17:11:20.000Z",89008,0,369432,8,0,17.96,1883160
"2026-05-20T17:11:40.000Z",87216,0,369432,8,0,17.91,1878556
"2026-05-20T17:12:00.000Z",95260,0,369432,8,0,17.91,1878660
"2026-05-20T17:12:20.000Z",96032,0,369432,8,0,17.92,1878868
"2026-05-20T17:12:40.000Z",96032,0,369432,8,0,17.92,1878872
"2026-05-20T17:13:00.000Z",91556,0,369432,8,0,17.92,1878888
"2026-05-20T17:13:20.000Z",92000,0,369432,8,0,17.92,1879220
"2026-05-20T17:13:40.000Z",119368,0,451508,8,0,18.95,1987208
"2026-05-20T17:14:00.000Z",133396,0,451612,8,0,18.95,1987424
"2026-05-20T17:14:20.000Z",133580,0,451764,8,0,18.96,1988032
"2026-05-20T17:14:40.000Z",193476,0,451792,8,0,18.96,1988172
"2026-05-20T17:15:00.000Z",212040,0,451804,8,0,18.96,1988184
"2026-05-20T17:15:20.000Z",207900,0,451816,8,0,18.88,1980300
"2026-05-20T17:15:40.000Z",143696,0,451864,8,0,18.89,1980884
"2026-05-20T17:16:00.000Z",113996,0,451876,8,0,18.89,1981284
"2026-05-20T17:16:20.000Z",113140,0,451888,8,0,18.86,1978164
"2026-05-20T17:16:40.000Z",112448,0,451908,8,0,18.86,1978188
"2026-05-20T17:17:00.000Z",112004,0,451908,8,0,18.83,1974412
"2026-05-20T17:17:20.000Z",113168,0,451908,8,0,18.83,1975088
"2026-05-20T17:17:40.000Z",113056,0,451916,8,0,18.83,1975136
"2026-05-20T17:18:00.000Z",106696,0,451916,8,0,18.74,1965080
"2026-05-20T17:18:20.000Z",109748,0,451916,8,0,18.74,1965712
"2026-05-20T17:18:40.000Z",109840,0,451916,8,0,18.75,1966080
"2026-05-20T17:19:00.000Z",109368,0,451916,8,0,18.75,1966084
"2026-05-20T17:19:20.000Z",109796,0,451916,8,0,18.75,1966728
"2026-05-20T17:19:40.000Z",109796,0,451916,8,0,18.75,1966760
"2026-05-20T17:20:00.000Z",111688,0,451932,8,0,18.75,1966780
"2026-05-20T17:20:20.000Z",110904,0,451952,8,0,18.75,1966768
"2026-05-20T17:20:40.000Z",110508,0,451972,8,0,18.74,1965532
"2026-05-20T17:21:00.000Z",106800,0,451988,8,0,18.74,1965600
"2026-05-20T17:21:20.000Z",108124,0,452000,8,0,18.78,1969176
"2026-05-20T17:21:40.000Z",106664,0,452092,8,0,18.76,1967132
"2026-05-20T17:22:00.000Z",104308,0,452092,8,0,18.73,1964516
"2026-05-20T17:22:20.000Z",109592,0,452092,8,0,18.74,1965144
"2026-05-20T17:22:40.000Z",109604,0,452024,8,0,18.74,1965400
"2026-05-20T17:23:00.000Z",107268,0,452024,8,0,18.73,1964160
"2026-05-20T17:23:20.000Z",107140,0,452024,8,0,18.74,1965104
"2026-05-20T17:23:40.000Z",103456,0,452024,8,0,18.72,1963148
"2026-05-20T17:24:00.000Z",106268,0,452024,8,0,18.74,1965404
"2026-05-20T17:24:20.000Z",108980,0,452024,8,0,18.74,1965480
"2026-05-20T17:24:40.000Z",109004,0,452024,8,0,18.75,1965996
"2026-05-20T17:25:00.000Z",109208,0,452024,8,0,18.75,1966048
"2026-05-20T17:25:20.000Z",112396,0,452024,8,0,18.76,1967056
"2026-05-20T17:25:40.000Z",112408,0,452024,8,0,18.76,1967380
"2026-05-20T17:26:00.000Z",111044,0,452024,8,0,18.76,1967456
"2026-05-20T17:26:20.000Z",107416,0,452024,8,0,18.74,1965292
"2026-05-20T17:26:40.000Z",107456,0,452024,8,0,18.74,1965300
"2026-05-20T17:27:00.000Z",103080,0,452024,8,0,18.72,1963308
"2026-05-20T17:27:20.000Z",107380,0,452024,8,0,18.73,1963844
"2026-05-20T17:27:40.000Z",103368,0,452024,8,0,18.73,1963828
"2026-05-20T17:28:00.000Z",103436,0,452024,8,0,18.72,1962952
"2026-05-20T17:28:20.000Z",110296,0,452024,8,0,18.72,1963412
"2026-05-20T17:28:40.000Z",93668,0,369432,8,0,17.94,1881032
"2026-05-20T17:29:00.000Z",94180,0,369432,8,0,17.94,1881152
"2026-05-20T17:29:20.000Z",94872,0,369432,8,0,17.95,1882464
"2026-05-20T17:29:40.000Z",94936,0,369432,8,0,17.95,1882488
"2026-05-20T17:30:00.000Z",94936,0,369432,8,0,17.95,1882492
"2026-05-20T17:30:20.000Z",94224,0,369432,8,0,17.96,1883728
"2026-05-20T17:30:40.000Z",94236,0,369432,8,0,17.97,1884568
"2026-05-20T17:31:00.000Z",94236,0,369432,8,0,17.98,1885280
"2026-05-20T17:31:20.000Z",88660,0,369432,8,0,17.99,1887012
