"Time","Usage for 2","Usage for 0","Usage for esxidr.hbmsolutions.mt","Usage for 1","Usage for 3","Usage in MHz for esxidr.hbmsolutions.mt"
"2026-05-20T17:00:40.000Z",2.29,0.11,0.91,0.18,1.05,171
"2026-05-20T17:01:00.000Z",0.26,0.22,0.89,0.06,3.01,168
"2026-05-20T17:01:20.000Z",2.25,0.7,1.87,0.67,3.85,351
"2026-05-20T17:01:40.000Z",0.37,0.13,0.88,0.11,2.9,166
"2026-05-20T17:02:00.000Z",2.62,0.24,1,0.16,0.99,189
"2026-05-20T17:02:20.000Z",1.42,0.3,0.91,0.25,1.69,172
"2026-05-20T17:02:40.000Z",0.24,0.21,0.99,0.15,3.33,186
"2026-05-20T17:03:00.000Z",2.04,0.15,0.95,0.39,1.23,179
"2026-05-20T17:03:20.000Z",1.75,0.28,0.92,0.31,1.33,173
"2026-05-20T17:03:40.000Z",0.63,0.14,0.83,0.26,2.27,156
"2026-05-20T17:04:00.000Z",2.23,0.22,0.88,0.24,0.85,166
"2026-05-20T17:04:20.000Z",0.5,0.21,0.95,0.29,2.79,179
"2026-05-20T17:04:40.000Z",1.14,0.14,0.91,0.25,2.13,172
"2026-05-20T17:05:00.000Z",0.2,0.2,0.88,0.28,2.85,166
"2026-05-20T17:05:20.000Z",0.46,0.54,1.09,0.54,2.82,205
"2026-05-20T17:05:40.000Z",1.08,0.15,0.88,0.13,2.16,166
"2026-05-20T17:06:00.000Z",1.82,0.17,0.98,0.21,1.74,185
"2026-05-20T17:06:20.000Z",0.39,0.54,1.22,0.3,3.64,229
"2026-05-20T17:06:40.000Z",0.23,0.2,0.94,0.12,3.19,176
"2026-05-20T17:07:00.000Z",0.52,0.18,0.89,0.19,2.66,167
"2026-05-20T17:07:20.000Z",1.04,0.18,0.96,0.21,2.42,182
"2026-05-20T17:07:40.000Z",1.9,0.16,0.84,0.17,1.15,159
"2026-05-20T17:08:00.000Z",1.7,0.2,1.03,0.15,2.09,195
"2026-05-20T17:08:20.000Z",0.78,0.23,1.05,0.19,3.01,198
"2026-05-20T17:08:40.000Z",0.2,0.22,0.88,0.21,2.87,165
"2026-05-20T17:09:00.000Z",0.18,0.21,0.94,0.19,3.18,177
"2026-05-20T17:09:20.000Z",1.7,0.28,0.97,0.3,1.6,183
"2026-05-20T17:09:40.000Z",0.21,0.2,0.88,0.21,2.89,165
"2026-05-20T17:10:00.000Z",1.15,0.22,0.92,0.25,2.04,173
"2026-05-20T17:10:20.000Z",1.74,0.41,1.13,0.55,1.82,213
"2026-05-20T17:10:40.000Z",1.49,0.29,0.89,0.49,1.28,168
"2026-05-20T17:11:00.000Z",0.14,0.44,0.99,0.53,2.84,186
"2026-05-20T17:11:20.000Z",0.63,0.45,1.21,0.8,2.96,228
"2026-05-20T17:11:40.000Z",1.45,0.3,0.92,0.63,1.31,174
"2026-05-20T17:12:00.000Z",0.26,0.37,0.95,0.44,2.72,178
"2026-05-20T17:12:20.000Z",0.96,0.49,1.08,0.57,2.29,203
"2026-05-20T17:12:40.000Z",0.17,0.44,0.9,0.34,2.64,169
"2026-05-20T17:13:00.000Z",0.62,0.4,0.94,0.41,2.35,178
"2026-05-20T17:13:20.000Z",1.53,0.37,1.02,0.51,1.68,193
"2026-05-20T17:13:40.000Z",5.75,1.09,2.86,2.31,2.29,538
"2026-05-20T17:14:00.000Z",2.36,0.35,0.93,0.53,0.49,175
"2026-05-20T17:14:20.000Z",1.4,0.4,1.01,0.66,1.59,190
"2026-05-20T17:14:40.000Z",0.15,0.37,0.96,0.6,2.72,181
"2026-05-20T17:15:00.000Z",1.09,0.33,0.89,0.57,1.58,168
"2026-05-20T17:15:20.000Z",0.52,0.57,1.23,0.89,2.95,233
"2026-05-20T17:15:40.000Z",2.18,0.31,0.9,0.4,0.71,170
"2026-05-20T17:16:00.000Z",0.94,0.29,0.86,0.36,1.84,161
"2026-05-20T17:16:20.000Z",2.22,0.38,1.28,0.84,1.67,241
"2026-05-20T17:16:40.000Z",3.29,0.24,1.03,0.44,0.15,194
"2026-05-20T17:17:00.000Z",2.85,0.35,0.94,0.42,0.15,178
"2026-05-20T17:17:20.000Z",2.36,0.39,0.94,0.47,0.55,178
"2026-05-20T17:17:40.000Z",3.08,0.3,1,0.41,0.21,188
"2026-05-20T17:18:00.000Z",1.89,0.39,1.08,0.41,1.64,204
"2026-05-20T17:18:20.000Z",0.21,0.29,0.94,0.48,2.76,177
"2026-05-20T17:18:40.000Z",0.3,0.26,0.89,0.36,2.64,168
"2026-05-20T17:19:00.000Z",2.77,0.27,0.89,0.37,0.15,168
"2026-05-20T17:19:20.000Z",2.67,0.36,0.91,0.42,0.19,172
"2026-05-20T17:19:40.000Z",2.65,0.38,0.9,0.32,0.23,169
"2026-05-20T17:20:00.000Z",0.51,0.25,0.86,0.35,2.32,161
"2026-05-20T17:20:20.000Z",0.93,0.37,1.15,0.78,2.52,217
"2026-05-20T17:20:40.000Z",2.05,0.2,0.97,0.35,1.28,183
"2026-05-20T17:21:00.000Z",0.7,0.25,0.92,0.37,2.38,174
"2026-05-20T17:21:20.000Z",1.15,0.62,1.18,0.4,2.53,221
"2026-05-20T17:21:40.000Z",0.24,0.3,0.89,0.35,2.66,167
"2026-05-20T17:22:00.000Z",0.23,0.32,0.99,0.43,2.99,187
"2026-05-20T17:22:20.000Z",1.17,0.37,1.02,0.52,2,191
"2026-05-20T17:22:40.000Z",2.59,0.33,0.89,0.4,0.25,168
"2026-05-20T17:23:00.000Z",0.85,0.31,1.15,0.45,2.99,217
"2026-05-20T17:23:20.000Z",0.78,0.39,1.01,0.53,2.35,191
"2026-05-20T17:23:40.000Z",0.29,0.39,0.97,0.38,2.82,183
"2026-05-20T17:24:00.000Z",1.99,0.28,0.92,0.5,0.92,174
"2026-05-20T17:24:20.000Z",0.83,0.33,0.96,0.54,2.14,181
"2026-05-20T17:24:40.000Z",2.58,0.38,0.93,0.37,0.38,175
"2026-05-20T17:25:00.000Z",2.74,0.26,0.89,0.28,0.28,168
"2026-05-20T17:25:20.000Z",1.66,0.64,1.21,0.65,1.9,229
"2026-05-20T17:25:40.000Z",2.67,0.35,0.92,0.39,0.26,173
"2026-05-20T17:26:00.000Z",1.79,0.32,0.9,0.44,1.05,169
"2026-05-20T17:26:20.000Z",0.59,0.78,1.16,0.39,2.88,218
"2026-05-20T17:26:40.000Z",2.73,0.33,0.91,0.38,0.21,172
"2026-05-20T17:27:00.000Z",1.1,0.3,1.03,0.44,2.29,194
"2026-05-20T17:27:20.000Z",0.29,0.41,0.97,0.49,2.7,183
"2026-05-20T17:27:40.000Z",0.66,0.32,0.95,0.4,2.43,179
"2026-05-20T17:28:00.000Z",0.44,0.38,0.97,0.41,2.63,182
"2026-05-20T17:28:20.000Z",0.9,0.47,0.96,0.39,2.1,182
"2026-05-20T17:28:40.000Z",2.28,0.4,1.37,0.5,2.28,257
"2026-05-20T17:29:00.000Z",0.26,0.31,0.86,0.31,2.57,163
"2026-05-20T17:29:20.000Z",0.58,0.48,0.95,0.33,2.39,178
"2026-05-20T17:29:40.000Z",0.12,0.41,0.93,0.29,2.89,175
"2026-05-20T17:30:00.000Z",0.15,0.35,0.89,0.3,2.77,168
"2026-05-20T17:30:20.000Z",0.44,1.63,1.15,2.07,0.44,216
"2026-05-20T17:30:40.000Z",0.07,0.75,0.94,2.82,0.1,176
"2026-05-20T17:31:00.000Z",0.09,2.26,0.99,1.46,0.16,187
"2026-05-20T17:31:20.000Z",0.17,1.94,1.15,2.1,0.42,218
"2026-05-20T17:31:40.000Z",0.14,0.54,0.86,2.65,0.09,162
"2026-05-20T17:32:00.000Z",0.21,0.57,0.9,2.74,0.09,170
"2026-05-20T17:32:20.000Z",0.13,2.27,0.98,1.33,0.17,184
"2026-05-20T17:32:40.000Z",0.09,2.85,1,1.02,0.05,189
"2026-05-20T17:33:00.000Z",0.23,1.43,0.92,1.96,0.08,174
"2026-05-20T17:33:20.000Z",0.12,1.6,0.97,2.04,0.12,183
"2026-05-20T17:33:40.000Z",0.05,0.49,0.86,2.8,0.09,161
"2026-05-20T17:34:00.000Z",0.08,2.43,0.93,1.13,0.09,176
"2026-05-20T17:34:20.000Z",0.09,2.97,0.95,0.54,0.21,180
"2026-05-20T17:34:40.000Z",0.1,2.94,0.9,0.36,0.2,169
"2026-05-20T17:35:00.000Z",0.16,2.87,0.89,0.34,0.19,168
"2026-05-20T17:35:20.000Z",2.86,0.66,1.11,0.57,0.33,209
"2026-05-20T17:35:40.000Z",2.57,0.19,0.98,0.23,0.92,184
"2026-05-20T17:36:00.000Z",1.31,0.24,0.92,0.23,1.88,173
"2026-05-20T17:36:20.000Z",0.5,0.62,1.26,0.32,3.6,237
"2026-05-20T17:36:40.000Z",0.28,0.22,0.89,0.23,2.82,167
"2026-05-20T17:37:00.000Z",2.7,0.36,1.11,0.22,1.14,209
"2026-05-20T17:37:20.000Z",0.28,0.32,0.98,0.38,2.94,184
"2026-05-20T17:37:40.000Z",0.38,0.17,0.94,0.26,2.93,176
"2026-05-20T17:38:00.000Z",1.87,0.2,0.96,0.3,1.48,182
"2026-05-20T17:38:20.000Z",0.52,0.24,1.16,0.31,3.57,219
"2026-05-20T17:38:40.000Z",2,0.21,0.87,0.2,1.08,164
"2026-05-20T17:39:00.000Z",1.88,0.19,1.15,0.32,2.22,217
"2026-05-20T17:39:20.000Z",3.12,0.26,1.14,0.28,0.9,215
"2026-05-20T17:39:40.000Z",1.84,0.25,1.02,0.18,1.83,193
"2026-05-20T17:40:00.000Z",1.14,0.2,0.88,0.16,2,165
"2026-05-20T17:40:20.000Z",1.1,0.56,1.15,0.55,2.39,217
"2026-05-20T17:40:40.000Z",2.81,0.23,0.92,0.42,0.24,174
"2026-05-20T17:41:00.000Z",1.73,0.37,0.95,0.19,1.49,178
"2026-05-20T17:41:20.000Z",1.4,0.52,1.36,0.39,3.12,256
"2026-05-20T17:41:40.000Z",2.08,0.26,0.98,0.23,1.35,185
"2026-05-20T17:42:00.000Z",1.35,0.19,0.97,0.26,2.08,183
"2026-05-20T17:42:20.000Z",1.6,0.41,1.07,0.4,1.85,201
"2026-05-20T17:42:40.000Z",0.3,0.17,0.94,0.21,3.06,176
"2026-05-20T17:43:00.000Z",1.33,0.27,0.92,0.22,1.87,174
"2026-05-20T17:43:20.000Z",1.01,0.34,0.98,0.28,2.28,184
"2026-05-20T17:43:40.000Z",1.74,0.2,0.96,0.22,1.66,180
"2026-05-20T17:44:00.000Z",0.79,0.19,0.89,0.28,2.3,168
"2026-05-20T17:44:20.000Z",0.27,0.31,0.95,0.3,2.91,178
"2026-05-20T17:44:40.000Z",0.27,0.32,0.87,0.16,2.72,163
"2026-05-20T17:45:00.000Z",1.44,0.3,0.93,0.18,1.8,175
"2026-05-20T17:45:20.000Z",2.24,0.64,1.15,0.58,1.14,217
"2026-05-20T17:45:40.000Z",2.68,0.24,0.94,0.19,0.65,177
"2026-05-20T17:46:00.000Z",2.93,0.25,0.93,0.17,0.38,176
"2026-05-20T17:46:20.000Z",3.06,2.13,2.8,1.67,4.33,526
"2026-05-20T17:46:40.000Z",45.54,34.18,45.6,62.33,40.33,8572
"2026-05-20T17:47:00.000Z",5.63,7.16,5.92,6.34,4.54,1113
"2026-05-20T17:47:20.000Z",4.29,2.32,4.01,3.68,5.73,754
"2026-05-20T17:47:40.000Z",12.77,4.32,6.79,5.4,4.67,1277
"2026-05-20T17:48:00.000Z",3.21,6.52,4.38,4.98,2.8,823
