"Time","Active for esxidr.hbmsolutions.mt","Swap consumed for esxidr.hbmsolutions.mt","Granted for esxidr.hbmsolutions.mt","Shared common for esxidr.hbmsolutions.mt","Ballooned memory for esxidr.hbmsolutions.mt","Host consumed % for esxidr.hbmsolutions.mt","Consumed for esxidr.hbmsolutions.mt"
"2026-05-18T19:34:20.000Z",101212,0,370340,8,0,17.96,1883344
"2026-05-18T19:34:40.000Z",95616,0,370340,8,0,17.95,1882804
"2026-05-18T19:35:00.000Z",95232,0,370340,8,0,17.94,1881728
"2026-05-18T19:35:20.000Z",94908,0,370340,8,0,17.95,1882968
"2026-05-18T19:35:40.000Z",97604,0,370340,8,0,17.99,1886352
"2026-05-18T19:36:00.000Z",97604,0,370340,8,0,17.93,1880928
"2026-05-18T19:36:20.000Z",97424,0,370340,8,0,17.93,1880772
"2026-05-18T19:36:40.000Z",97920,0,370340,8,0,17.97,1884200
"2026-05-18T19:37:00.000Z",97920,0,370340,8,0,17.94,1881376
"2026-05-18T19:37:20.000Z",97944,0,370340,8,0,17.93,1880640
"2026-05-18T19:37:40.000Z",99120,0,370340,8,0,17.97,1884336
"2026-05-18T19:38:00.000Z",99128,0,370340,8,0,17.92,1879448
"2026-05-18T19:38:20.000Z",99128,0,370340,8,0,17.99,1887068
"2026-05-18T19:38:40.000Z",98372,0,370340,8,0,17.99,1886916
"2026-05-18T19:39:00.000Z",98404,0,370340,8,0,17.94,1881048
"2026-05-18T19:39:20.000Z",98404,0,370340,8,0,17.97,1885112
"2026-05-18T19:39:40.000Z",97212,0,370340,8,0,17.92,1879472
"2026-05-18T19:40:00.000Z",97212,0,370340,8,0,17.96,1883816
"2026-05-18T19:40:20.000Z",96808,0,370340,8,0,17.94,1881764
"2026-05-18T19:40:40.000Z",92968,0,370340,8,0,17.99,1886512
"2026-05-18T19:41:00.000Z",93156,0,370340,8,0,17.94,1881348
"2026-05-18T19:41:20.000Z",92604,0,370340,8,0,17.89,1876568
"2026-05-18T19:41:40.000Z",98352,0,370340,8,0,17.92,1879372
"2026-05-18T19:42:00.000Z",99156,0,370336,8,0,17.93,1879992
"2026-05-18T19:42:20.000Z",98908,0,370340,8,0,17.94,1881956
"2026-05-18T19:42:40.000Z",96140,0,370340,8,0,17.97,1884256
"2026-05-18T19:43:00.000Z",96140,0,370340,8,0,17.91,1878492
"2026-05-18T19:43:20.000Z",96196,0,370340,8,0,17.9,1877076
"2026-05-18T19:43:40.000Z",97840,0,370340,8,0,17.9,1877112
"2026-05-18T19:44:00.000Z",97840,0,370340,8,0,17.93,1880012
"2026-05-18T19:44:20.000Z",97840,0,370340,8,0,17.96,1883156
"2026-05-18T19:44:40.000Z",96564,0,370340,8,0,17.89,1876700
"2026-05-18T19:45:00.000Z",96564,0,370340,8,0,17.94,1881928
"2026-05-18T19:45:20.000Z",96228,0,370340,8,0,17.93,1879980
"2026-05-18T19:45:40.000Z",98280,0,370340,8,0,17.9,1877556
"2026-05-18T19:46:00.000Z",98280,0,370340,8,0,17.95,1882340
"2026-05-18T19:46:20.000Z",98292,0,370340,8,0,17.9,1877388
"2026-05-18T19:46:40.000Z",96688,0,370340,8,0,17.98,1885308
"2026-05-18T19:47:00.000Z",94372,0,370340,8,0,17.96,1883832
"2026-05-18T19:47:20.000Z",97336,0,370340,8,0,17.92,1879016
"2026-05-18T19:47:40.000Z",91856,0,370340,8,0,17.89,1876604
"2026-05-18T19:48:00.000Z",92376,0,370340,8,0,17.95,1882040
"2026-05-18T19:48:20.000Z",93304,0,370340,8,0,17.92,1879356
"2026-05-18T19:48:40.000Z",95040,0,370340,8,0,17.99,1886368
"2026-05-18T19:49:00.000Z",95040,0,370340,8,0,17.97,1884724
"2026-05-18T19:49:20.000Z",95040,0,370340,8,0,17.92,1879180
"2026-05-18T19:49:40.000Z",95040,0,370340,8,0,17.91,1878360
"2026-05-18T19:50:00.000Z",100256,0,370340,8,0,17.92,1879508
"2026-05-18T19:50:20.000Z",100264,0,370340,8,0,17.91,1878112
"2026-05-18T19:50:40.000Z",100584,0,370340,8,0,17.94,1881040
"2026-05-18T19:51:00.000Z",93644,0,370340,8,0,17.89,1875820
"2026-05-18T19:51:20.000Z",95476,0,370340,8,0,17.94,1880992
"2026-05-18T19:51:40.000Z",93980,0,370340,8,0,17.91,1878288
"2026-05-18T19:52:00.000Z",96436,0,370340,8,0,17.9,1876784
"2026-05-18T19:52:20.000Z",97772,0,370340,8,0,17.96,1883532
"2026-05-18T19:52:40.000Z",98208,0,370340,8,0,17.92,1879476
"2026-05-18T19:53:00.000Z",94440,0,368276,8,0,17.93,1880164
"2026-05-18T19:53:20.000Z",94444,0,368276,8,0,17.91,1878768
"2026-05-18T19:53:40.000Z",94432,0,368276,8,0,18.07,1895084
"2026-05-18T19:54:00.000Z",98492,0,368276,8,0,17.98,1885580
"2026-05-18T19:54:20.000Z",98492,0,368276,8,0,17.98,1885836
"2026-05-18T19:54:40.000Z",98944,0,368276,8,0,18,1887944
"2026-05-18T19:55:00.000Z",106812,0,368276,8,0,17.98,1885360
"2026-05-18T19:55:20.000Z",106220,0,368276,8,0,17.93,1880724
"2026-05-18T19:55:40.000Z",106232,0,368276,8,0,17.95,1882820
"2026-05-18T19:56:00.000Z",96652,0,368276,8,0,17.94,1881036
"2026-05-18T19:56:20.000Z",95784,0,368276,8,0,17.9,1877128
"2026-05-18T19:56:40.000Z",94496,0,368276,8,0,17.88,1874832
"2026-05-18T19:57:00.000Z",91036,0,368276,8,0,17.87,1874176
"2026-05-18T19:57:20.000Z",94524,0,368276,8,0,17.9,1877048
"2026-05-18T19:57:40.000Z",94636,0,368276,8,0,17.88,1875176
"2026-05-18T19:58:00.000Z",96580,0,368276,8,0,17.91,1878476
"2026-05-18T19:58:20.000Z",97808,0,368276,8,0,17.86,1873576
"2026-05-18T19:58:40.000Z",98232,0,368276,8,0,17.87,1874176
"2026-05-18T19:59:00.000Z",95932,0,368276,8,0,17.87,1874272
"2026-05-18T19:59:20.000Z",95932,0,368276,8,0,17.87,1874176
"2026-05-18T19:59:40.000Z",95932,0,368276,8,0,17.87,1874176
"2026-05-18T20:00:00.000Z",97236,0,368276,8,0,17.87,1874620
"2026-05-18T20:00:20.000Z",97244,0,368276,8,0,17.88,1874964
"2026-05-18T20:00:40.000Z",97356,0,368276,8,0,17.88,1875344
"2026-05-18T20:01:00.000Z",90284,0,368276,8,0,17.88,1875420
"2026-05-18T20:01:20.000Z",89928,0,368276,8,0,17.92,1879120
"2026-05-18T20:01:40.000Z",90040,0,368276,8,0,17.92,1879240
"2026-05-18T20:02:00.000Z",92964,0,368276,8,0,17.88,1875600
"2026-05-18T20:02:20.000Z",96588,0,368276,8,0,17.91,1878316
"2026-05-18T20:02:40.000Z",95700,0,368276,8,0,17.87,1873668
"2026-05-18T20:03:00.000Z",91780,0,368276,8,0,17.87,1873640
"2026-05-18T20:03:20.000Z",95524,0,368276,8,0,17.88,1874924
"2026-05-18T20:03:40.000Z",95536,0,368276,8,0,17.88,1875012
"2026-05-18T20:04:00.000Z",96388,0,368276,8,0,17.88,1875708
"2026-05-18T20:04:20.000Z",96388,0,368276,8,0,17.88,1875024
"2026-05-18T20:04:40.000Z",96812,0,368276,8,0,17.89,1876312
"2026-05-18T20:05:00.000Z",93528,0,368276,8,0,17.88,1875272
"2026-05-18T20:05:20.000Z",93636,0,368276,8,0,17.95,1882744
"2026-05-18T20:05:40.000Z",93704,0,368276,8,0,17.95,1882920
"2026-05-18T20:06:00.000Z",90036,0,366212,8,0,17.89,1875776
"2026-05-18T20:06:20.000Z",92688,0,366212,8,0,17.84,1870672
"2026-05-18T20:06:40.000Z",93260,0,366212,8,0,17.91,1878032
"2026-05-18T20:07:00.000Z",93384,0,366212,8,0,17.93,1880244
"2026-05-18T20:07:20.000Z",102336,0,366212,8,0,17.93,1880316
"2026-05-18T20:07:40.000Z",102584,0,366212,8,0,17.93,1880212
"2026-05-18T20:08:00.000Z",102072,0,366212,8,0,17.95,1882368
"2026-05-18T20:08:20.000Z",106448,0,366212,8,0,17.91,1878828
"2026-05-18T20:08:40.000Z",128356,0,448784,8,0,18.74,1965784
"2026-05-18T20:09:00.000Z",127492,0,450960,8,0,18.91,1983484
"2026-05-18T20:09:20.000Z",154100,0,451008,8,0,18.83,1974728
"2026-05-18T20:09:40.000Z",212812,0,451112,8,0,18.79,1970244
"2026-05-18T20:10:00.000Z",211728,0,449084,8,0,18.71,1962328
"2026-05-18T20:10:20.000Z",200196,0,449248,8,0,18.59,1949328
"2026-05-18T20:10:40.000Z",137240,0,449284,8,0,18.6,1951152
"2026-05-18T20:11:00.000Z",137220,0,449304,8,0,18.64,1954832
"2026-05-18T20:11:20.000Z",124292,0,449316,8,0,18.75,1966808
"2026-05-18T20:11:40.000Z",122672,0,449444,8,0,18.79,1970784
"2026-05-18T20:12:00.000Z",121988,0,449444,8,0,18.62,1953212
"2026-05-18T20:12:20.000Z",126620,0,449444,8,0,18.61,1951924
"2026-05-18T20:12:40.000Z",127816,0,449444,8,0,18.64,1954504
"2026-05-18T20:13:00.000Z",125708,0,449444,8,0,18.75,1966324
"2026-05-18T20:13:20.000Z",121012,0,449444,8,0,18.65,1955424
"2026-05-18T20:13:40.000Z",121420,0,449444,8,0,18.66,1956752
"2026-05-18T20:14:00.000Z",121292,0,449444,8,0,18.65,1955624
"2026-05-18T20:14:20.000Z",122712,0,449444,8,0,18.63,1953984
"2026-05-18T20:14:40.000Z",123516,0,449444,8,0,18.73,1964408
"2026-05-18T20:15:00.000Z",122164,0,449464,8,0,18.82,1973568
"2026-05-18T20:15:20.000Z",127500,0,449484,8,0,18.59,1949936
"2026-05-18T20:15:40.000Z",128576,0,449508,8,0,18.61,1951552
"2026-05-18T20:16:00.000Z",127140,0,449520,8,0,18.58,1948660
"2026-05-18T20:16:20.000Z",125568,0,449528,8,0,18.83,1974920
"2026-05-18T20:16:40.000Z",124916,0,449564,8,0,18.62,1952524
"2026-05-18T20:17:00.000Z",125100,0,449564,8,0,18.62,1952996
"2026-05-18T20:17:20.000Z",123076,0,449564,8,0,18.63,1953704
"2026-05-18T20:17:40.000Z",124468,0,449564,8,0,18.65,1955616
"2026-05-18T20:18:00.000Z",122512,0,449564,8,0,18.71,1961856
"2026-05-18T20:18:20.000Z",120604,0,449564,8,0,18.69,1960640
"2026-05-18T20:18:40.000Z",121492,0,449564,8,0,18.6,1950416
"2026-05-18T20:19:00.000Z",121816,0,449564,8,0,18.6,1950452
"2026-05-18T20:19:20.000Z",127836,0,449564,8,0,18.58,1948508
"2026-05-18T20:19:40.000Z",128744,0,449564,8,0,18.59,1950128
"2026-05-18T20:20:00.000Z",128780,0,449564,8,0,18.69,1959688
"2026-05-18T20:20:20.000Z",121284,0,449416,8,0,18.65,1955980
"2026-05-18T20:20:40.000Z",120532,0,449416,8,0,18.63,1954016
"2026-05-18T20:21:00.000Z",120844,0,449416,8,0,18.63,1954216
"2026-05-18T20:21:20.000Z",123676,0,449416,8,0,18.65,1956108
"2026-05-18T20:21:40.000Z",122496,0,449416,8,0,18.64,1955132
"2026-05-18T20:22:00.000Z",122664,0,449416,8,0,18.59,1949724
"2026-05-18T20:22:20.000Z",106572,0,449416,8,0,18.6,1950872
"2026-05-18T20:22:40.000Z",106476,0,449416,8,0,18.61,1951876
"2026-05-18T20:23:00.000Z",103652,0,449416,8,0,18.58,1948664
