"Time","Usage for esxilocal.hbmsolutions.mt","Usage for 0","Usage for 2","Usage for 1","Usage for 3","Usage in MHz for esxilocal.hbmsolutions.mt"
"2026-05-18T18:10:20.000Z",24.34,25.79,29.75,10.65,31.18,4577
"2026-05-18T18:10:40.000Z",30.43,39.47,38.13,9.72,34.41,5722
"2026-05-18T18:11:00.000Z",29.02,24.93,34.48,19.86,36.83,5457
"2026-05-18T18:11:20.000Z",25.56,29.86,28.24,13.19,30.94,4805
"2026-05-18T18:11:40.000Z",39.39,51.43,34.79,50.82,20.53,7406
"2026-05-18T18:12:00.000Z",32.96,48.39,11.06,47.82,24.57,6196
"2026-05-18T18:12:20.000Z",43.89,65.24,36.35,61.32,12.64,8251
"2026-05-18T18:12:40.000Z",34.22,49.48,21.78,48.3,17.31,6433
"2026-05-18T18:13:00.000Z",25.88,38.79,13.1,37.24,14.4,4866
"2026-05-18T18:13:20.000Z",24.95,31.18,8.1,30.04,30.46,4690
"2026-05-18T18:13:40.000Z",27.29,34.34,12.21,37.63,24.99,5131
"2026-05-18T18:14:00.000Z",26.7,39.24,7.28,46.3,13.97,5020
"2026-05-18T18:14:20.000Z",25.6,35.15,26.17,34.4,6.66,4813
"2026-05-18T18:14:40.000Z",24.77,30.86,23.33,34.12,10.77,4657
"2026-05-18T18:15:00.000Z",24.38,35.25,6.91,34.75,20.6,4583
"2026-05-18T18:15:20.000Z",18.15,26.95,7.78,28.56,9.3,3412
"2026-05-18T18:15:40.000Z",22.46,24.86,27.11,28.62,9.26,4223
"2026-05-18T18:16:00.000Z",18.4,24.69,17.43,25.44,6.02,3459
"2026-05-18T18:16:20.000Z",21.61,27.15,9.57,26.6,23.1,4063
"2026-05-18T18:16:40.000Z",17.07,25.4,8.14,29.05,5.69,3210
"2026-05-18T18:17:00.000Z",18.54,27.97,5.28,24.1,16.81,3486
"2026-05-18T18:17:20.000Z",19.9,22.32,24.32,8.31,24.65,3742
"2026-05-18T18:17:40.000Z",20.05,7.52,25.02,19.04,28.6,3769
"2026-05-18T18:18:00.000Z",19.76,25.74,20.54,10.4,22.36,3715
"2026-05-18T18:18:20.000Z",20.69,26.17,8.23,27.26,21.11,3890
"2026-05-18T18:18:40.000Z",19.47,24.45,15.65,31.14,6.63,3660
"2026-05-18T18:19:00.000Z",19.58,24.66,10.27,21.89,21.49,3681
"2026-05-18T18:19:20.000Z",18.4,13.76,25.87,10.77,23.18,3459
"2026-05-18T18:19:40.000Z",23.46,14.5,34.49,9.97,34.9,4412
"2026-05-18T18:20:00.000Z",30.02,39.55,26.42,27.7,26.39,5643
"2026-05-18T18:20:20.000Z",33.91,21.9,51.69,15.66,46.4,6376
"2026-05-18T18:20:40.000Z",28.25,22.23,35.61,23.05,32.09,5311
"2026-05-18T18:21:00.000Z",25.63,17.09,34.62,14.25,36.57,4819
"2026-05-18T18:21:20.000Z",34.53,21.36,47.5,24.34,44.91,6491
"2026-05-18T18:21:40.000Z",20.83,10.83,23.67,14.88,33.94,3916
"2026-05-18T18:22:00.000Z",20.96,20,23.15,14.13,26.55,3940
"2026-05-18T18:22:20.000Z",18.32,25.45,10.21,27.81,9.81,3444
"2026-05-18T18:22:40.000Z",16.64,20.02,15.66,24.58,6.31,3129
"2026-05-18T18:23:00.000Z",21.39,23.78,18.97,29.15,13.68,4022
"2026-05-18T18:23:20.000Z",22.84,30.44,19.23,28.59,13.08,4294
"2026-05-18T18:23:40.000Z",17.77,22.1,18.33,22.47,8.19,3341
"2026-05-18T18:24:00.000Z",18.92,25.13,15.69,28.6,6.23,3556
"2026-05-18T18:24:20.000Z",20.41,24.56,6.94,27.31,22.84,3838
"2026-05-18T18:24:40.000Z",17.2,23.74,8.94,23.69,12.43,3234
"2026-05-18T18:25:00.000Z",21.99,23.57,18.81,24.17,21.39,4134
"2026-05-18T18:25:20.000Z",17.54,26,4.42,23.85,15.89,3298
"2026-05-18T18:25:40.000Z",16.01,25.7,10.2,22.73,5.39,3009
"2026-05-18T18:26:00.000Z",21.33,21.64,7.03,27.95,28.72,4011
"2026-05-18T18:26:20.000Z",19.14,24.36,7.99,22.59,21.62,3599
"2026-05-18T18:26:40.000Z",17.22,20.65,19.22,22.32,6.69,3238
"2026-05-18T18:27:00.000Z",18.66,21.88,26.02,21.22,5.53,3509
"2026-05-18T18:27:20.000Z",15.3,20.28,13.71,21.41,5.8,2877
"2026-05-18T18:27:40.000Z",20.1,25.94,16.62,25.17,12.66,3779
"2026-05-18T18:28:00.000Z",19.59,26.38,8.69,24.45,18.83,3683
"2026-05-18T18:28:20.000Z",20.53,24.63,5.26,19.47,32.77,3861
"2026-05-18T18:28:40.000Z",23.75,22.13,29.59,25.11,18.15,4465
"2026-05-18T18:29:00.000Z",16.84,24.92,9.71,21.57,11.18,3167
"2026-05-18T18:29:20.000Z",19.76,24.89,8.9,24.73,20.52,3716
"2026-05-18T18:29:40.000Z",21.21,22.96,7.47,20.61,33.81,3988
"2026-05-18T18:30:00.000Z",14.33,19.81,9.54,20.79,7.18,2694
"2026-05-18T18:30:20.000Z",14.24,21.84,4.34,22.58,8.19,2677
"2026-05-18T18:30:40.000Z",18.11,21.55,11.66,20.46,18.79,3406
"2026-05-18T18:31:00.000Z",16.45,28.55,4.1,28.47,4.7,3094
"2026-05-18T18:31:20.000Z",22.66,26.48,31.77,24.93,7.44,4260
"2026-05-18T18:31:40.000Z",16.4,25.48,9.54,19.42,11.16,3083
"2026-05-18T18:32:00.000Z",20.33,27.74,17.67,27.45,8.44,3822
"2026-05-18T18:32:20.000Z",19.08,22.51,13.48,22.22,18.1,3587
"2026-05-18T18:32:40.000Z",18.94,25.05,8.19,23.52,19.01,3561
"2026-05-18T18:33:00.000Z",17.95,20.08,17.64,23.63,10.46,3376
"2026-05-18T18:33:20.000Z",14.58,24.07,7.06,21.09,6.09,2741
"2026-05-18T18:33:40.000Z",15.93,24.29,12.68,20.97,5.77,2995
"2026-05-18T18:34:00.000Z",18.4,21.99,18.58,20.33,12.71,3460
"2026-05-18T18:34:20.000Z",18.41,21.42,6.17,24.21,21.85,3462
"2026-05-18T18:34:40.000Z",20.91,24.99,15.89,22.13,20.63,3932
"2026-05-18T18:35:00.000Z",16.87,23.56,10.15,24.28,9.5,3173
"2026-05-18T18:35:20.000Z",17.67,20.16,17.56,27.11,5.83,3321
"2026-05-18T18:35:40.000Z",15.71,24,10.27,19.18,9.39,2954
"2026-05-18T18:36:00.000Z",15.64,21.05,11.6,25.6,4.32,2941
"2026-05-18T18:36:20.000Z",18.22,20.14,10.7,24.8,17.23,3426
"2026-05-18T18:36:40.000Z",18.31,19.9,11.53,20.43,21.37,3442
"2026-05-18T18:37:00.000Z",13.89,6.5,20.93,6.82,21.31,2611
"2026-05-18T18:37:20.000Z",18.53,7.9,21.69,20.77,23.74,3483
"2026-05-18T18:37:40.000Z",18.75,12.39,23.49,14.4,24.73,3526
"2026-05-18T18:38:00.000Z",13.77,5.01,21.85,8.58,19.66,2590
"2026-05-18T18:38:20.000Z",16.41,9.14,28.47,9.8,18.23,3086
"2026-05-18T18:38:40.000Z",19.65,4.8,27.4,22.15,24.23,3694
"2026-05-18T18:39:00.000Z",15.73,4.48,20.07,13.44,24.93,2958
"2026-05-18T18:39:20.000Z",14.01,5.29,23.03,4.08,23.65,2635
"2026-05-18T18:39:40.000Z",19.19,21.8,22.51,20.92,11.53,3608
"2026-05-18T18:40:00.000Z",17.92,22.04,17.13,22.58,9.93,3369
"2026-05-18T18:40:20.000Z",17.13,24.42,5.79,24.15,14.15,3220
"2026-05-18T18:40:40.000Z",21.73,25.42,21.21,22.78,17.5,4085
"2026-05-18T18:41:00.000Z",16.86,25.82,4.42,29.03,8.19,3171
"2026-05-18T18:41:20.000Z",19.99,24.49,19.53,25.73,10.21,3759
"2026-05-18T18:41:40.000Z",18.73,24.46,8.81,21.79,19.83,3521
"2026-05-18T18:42:00.000Z",17.79,21.96,8.09,19.98,21.14,3345
"2026-05-18T18:42:20.000Z",16.35,21.14,7.65,22.57,14.06,3075
"2026-05-18T18:42:40.000Z",16.38,21.78,6.71,24.88,12.14,3079
"2026-05-18T18:43:00.000Z",19.65,19.11,10.37,21.95,27.16,3694
"2026-05-18T18:43:20.000Z",20.11,26.02,4.84,20.6,28.99,3782
"2026-05-18T18:43:40.000Z",15.9,22.41,3.53,21.73,15.94,2990
"2026-05-18T18:44:00.000Z",16.7,24.29,7.75,24.88,9.87,3140
"2026-05-18T18:44:20.000Z",24.26,27.51,5.84,28.39,35.31,4562
"2026-05-18T18:44:40.000Z",15.85,23.39,5.14,21.04,13.84,2980
"2026-05-18T18:45:00.000Z",18.4,22.01,7.88,25.96,17.74,3459
"2026-05-18T18:45:20.000Z",18.82,21.28,7.32,22.19,24.49,3539
"2026-05-18T18:45:40.000Z",18.29,23.86,13.95,25.7,9.65,3439
"2026-05-18T18:46:00.000Z",21.42,34.76,7.55,31.63,11.73,4027
"2026-05-18T18:46:20.000Z",20.59,26.03,8.49,28.9,18.93,3871
"2026-05-18T18:46:40.000Z",21.09,28.21,21.51,24.89,9.75,3965
"2026-05-18T18:47:00.000Z",20.24,24.71,14.79,24.11,17.34,3805
"2026-05-18T18:47:20.000Z",18.93,24.63,5.16,21.17,24.77,3559
"2026-05-18T18:47:40.000Z",16.51,21.53,5.56,21.85,17.08,3103
"2026-05-18T18:48:00.000Z",16.61,26.9,11.78,17.72,10.03,3123
"2026-05-18T18:48:20.000Z",20.69,20.37,5.03,21.76,35.62,3890
"2026-05-18T18:48:40.000Z",16.99,19.01,9.11,23.04,16.79,3194
"2026-05-18T18:49:00.000Z",20.1,23.47,5.64,25.46,25.86,3780
"2026-05-18T18:49:20.000Z",18.5,20.85,17.77,27.13,8.27,3479
"2026-05-18T18:49:40.000Z",18.18,21.5,5.92,23.08,22.23,3419
"2026-05-18T18:50:00.000Z",18.23,23.3,8.45,22.12,19.06,3428
"2026-05-18T18:50:20.000Z",17.73,27.29,9.26,23.32,11.03,3333
"2026-05-18T18:50:40.000Z",19.38,26.57,6.36,21.86,22.74,3645
"2026-05-18T18:51:00.000Z",22.47,25.83,17.5,30.51,16.05,4225
"2026-05-18T18:51:20.000Z",20.64,24.52,7.89,24.6,25.56,3881
"2026-05-18T18:51:40.000Z",15.81,22.58,11.12,21.72,7.83,2973
"2026-05-18T18:52:00.000Z",21.92,23.4,7.27,24.62,32.37,4121
"2026-05-18T18:52:20.000Z",18.18,22.25,8.44,24.15,17.88,3418
"2026-05-18T18:52:40.000Z",16.68,22.28,8.2,24.55,11.67,3136
"2026-05-18T18:53:00.000Z",17.2,32.28,7.89,22.1,6.52,3234
"2026-05-18T18:53:20.000Z",17.49,23,6.34,24.01,16.6,3288
"2026-05-18T18:53:40.000Z",15.85,23.54,8.57,18.94,12.35,2980
"2026-05-18T18:54:00.000Z",37.2,43.8,33.69,43.18,28.16,6995
"2026-05-18T18:54:20.000Z",41.71,48.25,37.94,40.18,40.48,7842
"2026-05-18T18:54:40.000Z",51.12,59.35,47.28,55.81,42.04,9611
"2026-05-18T18:55:00.000Z",29.21,38.45,27,32.04,19.38,5493
"2026-05-18T18:55:20.000Z",25.18,35.34,15.06,32.87,17.44,4734
"2026-05-18T18:55:40.000Z",24.81,26.98,18.6,26.31,27.34,4664
"2026-05-18T18:56:00.000Z",29.1,27.01,18.66,28.12,42.62,5472
"2026-05-18T18:56:20.000Z",21.71,31.95,5.57,32.02,17.3,4082
"2026-05-18T18:56:40.000Z",21.46,25.43,19,27.22,14.2,4035
"2026-05-18T18:57:00.000Z",24.38,31.67,12.6,31.93,21.31,4583
"2026-05-18T18:57:20.000Z",33.3,36.38,37.3,33.82,25.68,6260
"2026-05-18T18:57:40.000Z",41.99,50.26,29.92,49.44,38.35,7895
"2026-05-18T18:58:00.000Z",48.78,53.55,43.72,51.21,46.62,9170
"2026-05-18T18:58:20.000Z",49.41,45.64,58.55,41.7,51.76,9290
"2026-05-18T18:58:40.000Z",55.22,62.33,45.28,66.21,47.05,10381
"2026-05-18T18:59:00.000Z",59.01,34.81,87.17,28.6,85.47,11095
"2026-05-18T18:59:20.000Z",55.63,31.66,79.32,25.27,86.29,10460
"2026-05-18T18:59:40.000Z",50.42,31.5,75.06,22.19,72.92,9479
"2026-05-18T19:00:00.000Z",53.84,49.74,63.57,43.76,58.29,10122
"2026-05-18T19:00:20.000Z",33.97,26.91,37.91,24.92,46.13,6386
"2026-05-18T19:00:40.000Z",37.04,39.97,35.44,29.9,42.85,6964
"2026-05-18T19:01:00.000Z",43.21,29.73,59.27,25.33,58.52,8124
"2026-05-18T19:01:20.000Z",28.32,23.08,36.6,19.03,34.6,5326
"2026-05-18T19:01:40.000Z",27.64,41.97,27.53,11.68,29.36,5196
"2026-05-18T19:02:00.000Z",24.88,17.64,28.43,25.62,27.84,4679
