"Time","Usage for 2","Usage for 0","Usage for esxidr.hbmsolutions.mt","Usage for 1","Usage for 3","Usage in MHz for esxidr.hbmsolutions.mt"
"2026-05-17T20:41:40.000Z",0.44,0.76,1.22,0.77,2.92,230
"2026-05-17T20:42:00.000Z",0.27,0.23,0.91,0.44,2.71,172
"2026-05-17T20:42:20.000Z",1.43,0.81,1.48,0.77,2.92,279
"2026-05-17T20:42:40.000Z",0.98,0.43,0.93,0.25,2.08,176
"2026-05-17T20:43:00.000Z",3.73,1.42,2.15,1.4,2.05,404
"2026-05-17T20:43:20.000Z",2.82,0.7,1.16,0.77,0.36,218
"2026-05-17T20:43:40.000Z",2.78,0.84,1.18,0.78,0.33,222
"2026-05-17T20:44:00.000Z",2.75,0.4,0.94,0.46,0.17,178
"2026-05-17T20:44:20.000Z",2.9,0.49,1.07,0.6,0.28,201
"2026-05-17T20:44:40.000Z",3.27,1.77,2.4,1.65,2.89,451
"2026-05-17T20:45:00.000Z",2.91,1.22,1.53,1,1.01,289
"2026-05-17T20:45:20.000Z",0.59,3.21,1.28,0.7,0.64,242
"2026-05-17T20:45:40.000Z",0.52,2.08,1.38,2.43,0.48,259
"2026-05-17T20:46:00.000Z",0.35,1.94,1.25,2.25,0.46,235
"2026-05-17T20:46:20.000Z",1.25,3.57,2.15,2.72,1.09,405
"2026-05-17T20:46:40.000Z",0.3,3,1.22,1.24,0.36,231
"2026-05-17T20:47:00.000Z",0.56,0.71,1.25,3.39,0.35,236
"2026-05-17T20:47:20.000Z",0.38,0.44,1.03,2.96,0.36,195
"2026-05-17T20:47:40.000Z",0.32,1.34,0.91,1.68,0.3,172
"2026-05-17T20:48:00.000Z",0.33,0.4,0.98,2.8,0.39,185
"2026-05-17T20:48:20.000Z",1.85,4.83,2.77,3.25,1.17,522
"2026-05-17T20:48:40.000Z",0.54,0.6,1.16,3.06,0.45,219
"2026-05-17T20:49:00.000Z",0.34,0.23,0.94,2.93,0.25,176
"2026-05-17T20:49:20.000Z",1.16,1.47,1.67,2.64,1.4,314
"2026-05-17T20:49:40.000Z",0.34,0.31,0.99,3.06,0.26,187
"2026-05-17T20:50:00.000Z",0.9,0.87,1.47,3.2,0.9,277
"2026-05-17T20:50:20.000Z",0.98,1.9,1.76,3.29,0.85,331
"2026-05-17T20:50:40.000Z",0.21,0.44,0.89,2.62,0.27,167
"2026-05-17T20:51:00.000Z",0.28,2.5,0.9,0.59,0.25,170
"2026-05-17T20:51:20.000Z",0.4,1.73,1.24,2.58,0.26,234
"2026-05-17T20:51:40.000Z",0.31,0.63,0.93,2.51,0.25,174
"2026-05-17T20:52:00.000Z",0.28,0.31,0.9,2.73,0.28,169
"2026-05-17T20:52:20.000Z",0.28,2.19,1.03,1.3,0.34,194
"2026-05-17T20:52:40.000Z",0.22,1.76,0.87,1.16,0.34,164
"2026-05-17T20:53:00.000Z",0.27,0.38,0.91,2.72,0.28,172
"2026-05-17T20:53:20.000Z",0.4,2.96,1.04,0.4,0.39,196
"2026-05-17T20:53:40.000Z",0.22,2.8,0.96,0.43,0.38,181
"2026-05-17T20:54:00.000Z",0.2,2.5,0.88,0.51,0.33,167
"2026-05-17T20:54:20.000Z",0.31,1.71,0.92,1.34,0.3,173
"2026-05-17T20:54:40.000Z",0.21,1.53,0.88,1.44,0.33,165
"2026-05-17T20:55:00.000Z",0.28,2.28,0.86,0.71,0.2,163
"2026-05-17T20:55:20.000Z",0.75,0.9,1.2,2.66,0.48,225
"2026-05-17T20:55:40.000Z",0.29,1.5,0.9,1.71,0.08,169
"2026-05-17T20:56:00.000Z",0.21,1.4,1.05,2.43,0.18,198
"2026-05-17T20:56:20.000Z",0.34,1.16,1.37,3.7,0.26,257
"2026-05-17T20:56:40.000Z",0.34,2.83,0.91,0.28,0.18,171
"2026-05-17T20:57:00.000Z",0.32,2.16,0.93,1.06,0.2,176
"2026-05-17T20:57:20.000Z",0.36,0.53,1.17,3.41,0.36,220
"2026-05-17T20:57:40.000Z",0.29,1.4,0.93,1.82,0.21,175
"2026-05-17T20:58:00.000Z",0.35,2.27,0.99,1.11,0.25,187
"2026-05-17T20:58:20.000Z",0.43,1.51,1.07,2.06,0.27,202
"2026-05-17T20:58:40.000Z",0.35,0.26,0.89,2.81,0.14,168
"2026-05-17T20:59:00.000Z",0.24,0.44,0.89,2.69,0.19,168
"2026-05-17T20:59:20.000Z",0.31,1.08,1,2.46,0.15,188
"2026-05-17T20:59:40.000Z",0.25,1.63,0.86,1.44,0.13,163
"2026-05-17T21:00:00.000Z",0.2,1.29,0.86,1.8,0.15,162
"2026-05-17T21:00:20.000Z",0.78,2.3,1.3,1.56,0.57,245
"2026-05-17T21:00:40.000Z",0.21,2.13,0.91,1.19,0.1,171
"2026-05-17T21:01:00.000Z",0.24,0.9,0.95,2.54,0.13,180
"2026-05-17T21:01:20.000Z",0.66,1.2,1.98,4.6,1.46,373
"2026-05-17T21:01:40.000Z",0.25,0.52,0.88,2.56,0.18,166
"2026-05-17T21:02:00.000Z",0.32,0.92,0.91,2.27,0.15,172
"2026-05-17T21:02:20.000Z",0.42,0.99,1.12,2.86,0.21,211
"2026-05-17T21:02:40.000Z",0.27,0.8,0.88,2.27,0.19,166
"2026-05-17T21:03:00.000Z",0.36,2.17,1.02,1.35,0.19,192
"2026-05-17T21:03:20.000Z",0.29,0.44,0.92,2.71,0.23,173
"2026-05-17T21:03:40.000Z",0.23,0.23,0.9,2.9,0.23,169
"2026-05-17T21:04:00.000Z",0.25,1.86,0.9,1.26,0.24,170
"2026-05-17T21:04:20.000Z",0.32,2.76,0.92,0.4,0.21,174
"2026-05-17T21:04:40.000Z",0.31,2.51,0.95,0.82,0.15,179
"2026-05-17T21:05:00.000Z",0.25,0.8,0.85,2.25,0.13,161
"2026-05-17T21:05:20.000Z",0.57,1.65,1.17,1.92,0.55,221
"2026-05-17T21:05:40.000Z",0.16,0.98,0.9,2.38,0.09,170
"2026-05-17T21:06:00.000Z",3.29,4.38,2.97,2.62,1.59,559
"2026-05-17T21:06:20.000Z",0.25,1.33,1.26,2.98,0.48,237
"2026-05-17T21:06:40.000Z",0.16,2.72,0.95,0.81,0.13,180
"2026-05-17T21:07:00.000Z",0.18,2.59,1,1.05,0.17,188
"2026-05-17T21:07:20.000Z",0.22,1.13,1.13,2.94,0.26,214
"2026-05-17T21:07:40.000Z",0.27,0.65,0.88,2.41,0.2,166
"2026-05-17T21:08:00.000Z",0.37,1.55,0.94,1.67,0.18,178
"2026-05-17T21:08:20.000Z",0.39,0.48,0.95,2.75,0.18,179
"2026-05-17T21:08:40.000Z",0.29,0.35,0.98,3.17,0.12,185
"2026-05-17T21:09:00.000Z",0.32,0.43,1.01,2.99,0.32,191
"2026-05-17T21:09:20.000Z",0.25,2.47,1.03,1.08,0.31,194
"2026-05-17T21:09:40.000Z",0.22,2.74,0.87,0.33,0.19,164
"2026-05-17T21:10:00.000Z",0.25,1.39,0.95,1.87,0.28,179
"2026-05-17T21:10:20.000Z",0.72,2.44,1.22,1.31,0.41,230
"2026-05-17T21:10:40.000Z",0.53,2.28,0.92,0.55,0.32,174
"2026-05-17T21:11:00.000Z",0.5,1.94,0.93,0.91,0.38,176
"2026-05-17T21:11:20.000Z",0.83,3.46,1.23,0.21,0.4,231
"2026-05-17T21:11:40.000Z",0.42,2.73,0.94,0.22,0.4,177
"2026-05-17T21:12:00.000Z",0.37,0.94,0.93,2.02,0.4,176
"2026-05-17T21:12:20.000Z",0.41,1.88,1.01,1.29,0.44,189
"2026-05-17T21:12:40.000Z",0.2,1.26,0.89,1.78,0.32,167
"2026-05-17T21:13:00.000Z",0.36,1.2,0.97,2.01,0.29,182
"2026-05-17T21:13:20.000Z",0.4,0.37,0.99,2.89,0.3,186
"2026-05-17T21:13:40.000Z",0.28,0.96,1.15,3.16,0.19,216
"2026-05-17T21:14:00.000Z",0.35,1.42,0.91,1.69,0.19,172
"2026-05-17T21:14:20.000Z",0.31,0.4,1.02,3.08,0.29,192
"2026-05-17T21:14:40.000Z",0.26,2.02,0.88,1.03,0.22,166
"2026-05-17T21:15:00.000Z",0.35,0.95,0.99,2.3,0.35,186
"2026-05-17T21:15:20.000Z",0.57,1.43,1.3,2.53,0.65,244
"2026-05-17T21:15:40.000Z",0.15,0.4,1.02,3.36,0.17,192
"2026-05-17T21:16:00.000Z",0.24,1.53,0.95,1.77,0.27,179
"2026-05-17T21:16:20.000Z",0.52,2.3,1.24,1.81,0.32,233
"2026-05-17T21:16:40.000Z",0.16,1.06,0.88,2.08,0.22,166
"2026-05-17T21:17:00.000Z",0.32,1.3,1.01,2.24,0.2,191
"2026-05-17T21:17:20.000Z",0.38,3.34,1.17,0.51,0.43,220
"2026-05-17T21:17:40.000Z",0.21,2.41,0.88,0.7,0.19,165
"2026-05-17T21:18:00.000Z",0.26,2.14,0.98,1.2,0.31,184
"2026-05-17T21:18:20.000Z",0.38,0.75,0.98,2.61,0.2,185
"2026-05-17T21:18:40.000Z",0.24,1.38,1.08,2.54,0.16,203
"2026-05-17T21:19:00.000Z",0.33,2.88,0.95,0.39,0.2,179
"2026-05-17T21:19:20.000Z",0.31,1.8,0.92,1.32,0.25,173
"2026-05-17T21:19:40.000Z",0.27,0.39,0.87,2.67,0.16,165
"2026-05-17T21:20:00.000Z",0.24,0.43,0.91,2.7,0.26,171
"2026-05-17T21:20:20.000Z",0.72,0.64,1.24,3.14,0.47,234
"2026-05-17T21:20:40.000Z",0.23,0.44,0.9,2.71,0.22,169
"2026-05-17T21:21:00.000Z",0.38,1.07,1.41,3.44,0.77,266
"2026-05-17T21:21:20.000Z",0.44,1.8,1.2,1.75,0.8,225
"2026-05-17T21:21:40.000Z",0.23,0.78,0.88,2.31,0.22,167
"2026-05-17T21:22:00.000Z",0.31,1.42,0.91,1.66,0.25,172
"2026-05-17T21:22:20.000Z",0.36,3.19,1.11,0.63,0.28,210
"2026-05-17T21:22:40.000Z",0.24,0.46,0.96,2.97,0.17,181
"2026-05-17T21:23:00.000Z",0.32,1.35,0.9,1.7,0.21,169
"2026-05-17T21:23:20.000Z",0.34,0.49,1.04,3.07,0.27,196
"2026-05-17T21:23:40.000Z",0.21,0.33,0.91,2.92,0.18,171
"2026-05-17T21:24:00.000Z",0.21,0.39,1.02,3.36,0.12,192
"2026-05-17T21:24:20.000Z",0.33,2.02,0.97,1.33,0.21,183
"2026-05-17T21:24:40.000Z",0.19,1.96,0.89,1.24,0.15,167
"2026-05-17T21:25:00.000Z",0.24,2.62,0.97,0.86,0.15,182
"2026-05-17T21:25:20.000Z",1.54,0.56,1.22,0.51,2.27,230
"2026-05-17T21:25:40.000Z",2.61,0.29,1.2,0.46,1.42,225
"2026-05-17T21:26:00.000Z",50.24,15.92,38.1,37.46,48.78,7163
"2026-05-17T21:26:20.000Z",17.07,8.2,9.54,2.58,10.29,1793
"2026-05-17T21:26:40.000Z",7.62,0.89,3.82,0.94,5.86,719
"2026-05-17T21:27:00.000Z",12.11,1.77,6.55,1.8,10.54,1232
