"Time","Usage for 2","Usage for 0","Usage for esxidr.hbmsolutions.mt","Usage for 1","Usage for 3","Usage in MHz for esxidr.hbmsolutions.mt"
"2026-05-22T07:58:20.000Z",0.59,4.19,2.01,2.74,0.52,379
"2026-05-22T07:58:40.000Z",0.61,3.88,1.96,2.74,0.6,368
"2026-05-22T07:59:00.000Z",1.13,4.23,2.28,2.81,0.94,428
"2026-05-22T07:59:20.000Z",0.7,4.19,2.24,3.57,0.52,422
"2026-05-22T07:59:40.000Z",0.62,4.08,1.99,2.69,0.55,374
"2026-05-22T08:00:00.000Z",0.26,3.52,1.2,0.6,0.41,226
"2026-05-22T08:00:20.000Z",1.13,1.01,1.63,0.85,3.51,306
"2026-05-22T08:00:40.000Z",0.69,0.28,1.09,0.23,3.17,205
"2026-05-22T08:01:00.000Z",0.47,0.37,1.04,0.25,3.08,197
"2026-05-22T08:01:20.000Z",3.54,1.19,2.81,1.13,5.4,529
"2026-05-22T08:01:40.000Z",2.01,0.74,1.45,0.88,2.17,273
"2026-05-22T08:02:00.000Z",3.13,0.35,1.05,0.29,0.43,198
"2026-05-22T08:02:20.000Z",2.72,0.15,0.88,0.35,0.31,166
"2026-05-22T08:02:40.000Z",3.23,3.01,2.71,2.5,2.1,510
"2026-05-22T08:03:00.000Z",1.8,2.38,2.42,2.52,2.98,456
"2026-05-22T08:03:20.000Z",3.47,2.59,2.42,2.38,1.24,456
"2026-05-22T08:03:40.000Z",1.54,2.57,2.26,1.9,3.03,425
"2026-05-22T08:04:00.000Z",3.04,0.67,1.23,0.47,0.75,232
"2026-05-22T08:04:20.000Z",3,0.6,1.2,0.59,0.59,225
"2026-05-22T08:04:40.000Z",2.68,0.45,1.02,0.26,0.67,192
"2026-05-22T08:05:00.000Z",2.7,0.35,0.91,0.29,0.32,172
"2026-05-22T08:05:20.000Z",2.69,0.69,1.05,0.23,0.6,198
"2026-05-22T08:05:40.000Z",2.59,0.67,1.23,0.35,1.29,231
"2026-05-22T08:06:00.000Z",2.91,1.48,2.53,1.75,3.99,477
"2026-05-22T08:06:20.000Z",0.62,0.61,1.1,0.56,2.62,208
"2026-05-22T08:06:40.000Z",0.37,0.35,0.96,0.37,2.76,182
"2026-05-22T08:07:00.000Z",4.04,0.96,1.75,1.02,0.99,330
"2026-05-22T08:07:20.000Z",1.31,1.92,1.78,1.51,2.38,335
"2026-05-22T08:07:40.000Z",1.6,0.95,1.63,1.04,2.95,307
"2026-05-22T08:08:00.000Z",0.94,0.61,1.16,0.5,2.61,219
"2026-05-22T08:08:20.000Z",0.46,0.53,1.14,0.58,3,215
"2026-05-22T08:08:40.000Z",0.89,0.28,0.87,0.24,2.06,164
"2026-05-22T08:09:00.000Z",2.39,0.44,0.95,0.37,0.58,178
"2026-05-22T08:09:20.000Z",4.35,1.19,2.2,1.1,2.17,414
"2026-05-22T08:09:40.000Z",1.59,0.9,1.46,1.04,2.3,275
"2026-05-22T08:10:00.000Z",2.96,0.39,0.98,0.27,0.3,185
"2026-05-22T08:10:20.000Z",3.11,0.59,1.24,0.39,0.85,233
"2026-05-22T08:10:40.000Z",1.92,1.19,1.75,1.32,2.56,329
"2026-05-22T08:11:00.000Z",3.21,0.85,1.64,0.95,1.55,308
"2026-05-22T08:11:20.000Z",2.22,0.84,2.06,0.92,4.24,387
"2026-05-22T08:11:40.000Z",2.78,0.29,0.96,0.39,0.39,181
"2026-05-22T08:12:00.000Z",2.04,0.75,1.38,0.83,1.89,260
"2026-05-22T08:12:20.000Z",2.94,0.33,0.97,0.24,0.39,183
"2026-05-22T08:12:40.000Z",2,0.38,0.97,0.31,1.17,182
"2026-05-22T08:13:00.000Z",1.89,1.03,1.79,1.11,3.12,336
"2026-05-22T08:13:20.000Z",4.25,1.26,2,1.09,1.4,377
"2026-05-22T08:13:40.000Z",1.96,0.56,1.01,0.38,1.14,190
"2026-05-22T08:14:00.000Z",2.1,0.47,0.94,0.32,0.86,176
"2026-05-22T08:14:20.000Z",0.66,0.78,1.42,0.68,3.57,268
"2026-05-22T08:14:40.000Z",0.32,0.75,1.14,0.38,3.11,215
"2026-05-22T08:15:00.000Z",2.67,2.34,2.71,2.01,3.82,510
"2026-05-22T08:15:20.000Z",0.28,3.79,1.32,0.59,0.61,248
"2026-05-22T08:15:40.000Z",0.61,2.94,1.62,2.17,0.78,306
"2026-05-22T08:16:00.000Z",0.19,1.05,0.9,2,0.36,170
"2026-05-22T08:16:20.000Z",0.13,2.11,0.82,0.78,0.25,154
"2026-05-22T08:16:40.000Z",0.19,2.67,0.91,0.49,0.28,171
"2026-05-22T08:17:00.000Z",0.23,0.44,0.98,2.93,0.32,185
"2026-05-22T08:17:20.000Z",0.14,0.36,0.85,2.8,0.11,160
"2026-05-22T08:17:40.000Z",0.12,2.23,0.87,1.01,0.14,165
"2026-05-22T08:18:00.000Z",0.33,2.56,0.94,0.68,0.2,178
"2026-05-22T08:18:20.000Z",0.19,1.96,0.86,1.19,0.09,162
"2026-05-22T08:18:40.000Z",0.15,0.86,0.9,2.41,0.17,169
"2026-05-22T08:19:00.000Z",0.22,0.84,0.91,2.49,0.11,172
"2026-05-22T08:19:20.000Z",0.19,1.02,0.84,2.03,0.1,158
"2026-05-22T08:19:40.000Z",0.18,1.58,0.86,1.61,0.09,163
"2026-05-22T08:20:00.000Z",0.22,0.48,0.9,2.79,0.1,169
"2026-05-22T08:20:20.000Z",1.68,4.05,3.21,6,1.13,605
"2026-05-22T08:20:40.000Z",0.38,2.71,1.13,1.07,0.35,212
"2026-05-22T08:21:00.000Z",0.48,1.52,1.09,2.07,0.27,204
"2026-05-22T08:21:20.000Z",0.3,2.3,0.94,0.87,0.31,177
"2026-05-22T08:21:40.000Z",0.28,1.9,0.92,1.28,0.24,174
"2026-05-22T08:22:00.000Z",0.35,1.49,0.96,1.63,0.39,182
"2026-05-22T08:22:20.000Z",0.36,1.05,0.91,2.05,0.17,171
"2026-05-22T08:22:40.000Z",0.21,1.65,0.87,1.37,0.25,164
"2026-05-22T08:23:00.000Z",0.42,1.84,1,1.38,0.37,189
"2026-05-22T08:23:20.000Z",0.18,1.33,0.95,1.95,0.34,179
"2026-05-22T08:23:40.000Z",0.21,0.34,0.9,2.74,0.34,171
