"Time","Active for esxilocal.hbmsolutions.mt","Swap consumed for esxilocal.hbmsolutions.mt","Granted for esxilocal.hbmsolutions.mt","Shared common for esxilocal.hbmsolutions.mt","Ballooned memory for esxilocal.hbmsolutions.mt","Host consumed % for esxilocal.hbmsolutions.mt","Consumed for esxilocal.hbmsolutions.mt"
"2026-05-24T13:56:40.000Z",3824084,2583852,8404628,42448,0,92.28,9675516
"2026-05-24T13:57:00.000Z",3447348,2583028,8405504,42276,0,92.31,9678684
"2026-05-24T13:57:20.000Z",3432252,2581904,8406664,41288,0,92.32,9680492
"2026-05-24T13:57:40.000Z",3443396,2578776,8409820,41080,0,92.37,9684824
"2026-05-24T13:58:00.000Z",3507076,2578544,8410088,41020,0,92.37,9685688
"2026-05-24T13:58:20.000Z",3496096,2576220,8412664,40888,0,92.41,9689360
"2026-05-24T13:58:40.000Z",3496096,2572632,8416452,40804,0,92.46,9694736
"2026-05-24T13:59:00.000Z",3371076,2569320,8420060,41352,0,92.52,9700996
"2026-05-24T13:59:20.000Z",3384752,2563368,8426088,41576,0,92.54,9703588
"2026-05-24T13:59:40.000Z",3352112,2563216,8426248,40700,0,92.96,9747624
"2026-05-24T14:00:00.000Z",3480076,2544516,8411312,35420,0,92.82,9732496
"2026-05-24T14:00:20.000Z",3498264,2521716,8401884,34600,0,92.77,9727520
"2026-05-24T14:00:40.000Z",4325792,2448640,8425192,31552,0,93.67,9821724
"2026-05-24T14:01:00.000Z",4702888,2402008,8472288,29620,0,93.87,9842004
"2026-05-24T14:01:20.000Z",4868960,2393628,8490192,28872,0,93.98,9854432
"2026-05-24T14:01:40.000Z",4955624,2392964,8359624,29292,0,93.32,9784568
"2026-05-24T14:02:00.000Z",4954896,2392048,8358192,29228,0,93.26,9778560
"2026-05-24T14:02:20.000Z",5377800,2398204,8361004,29732,0,93.22,9774616
"2026-05-24T14:02:40.000Z",5346340,2381512,8379840,28228,0,93.43,9796108
"2026-05-24T14:03:00.000Z",5346464,2381236,8385376,28348,0,93.4,9793668
"2026-05-24T14:03:20.000Z",5827884,2387916,8364320,28108,0,93.26,9778420
"2026-05-24T14:03:40.000Z",5890800,2394212,8356824,28316,0,93.2,9772464
"2026-05-24T14:04:00.000Z",5890208,2394716,8364012,28216,0,93.25,9778016
"2026-05-24T14:04:20.000Z",6393872,2411356,8326140,29168,0,92.99,9750392
"2026-05-24T14:04:40.000Z",6372900,2418804,8314220,29684,0,92.81,9730880
"2026-05-24T14:05:00.000Z",6372900,2417400,8319140,29988,0,92.85,9735148
"2026-05-24T14:05:20.000Z",5231592,2416188,8325224,30156,0,92.89,9739272
"2026-05-24T14:05:40.000Z",5126496,2409216,8343832,30280,0,92.99,9750444
"2026-05-24T14:06:00.000Z",5125980,2408492,8347136,30580,0,92.99,9750448
"2026-05-24T14:06:20.000Z",4940436,2408224,8342360,30452,0,93.01,9751900
"2026-05-24T14:06:40.000Z",5045416,2399284,8338304,30136,0,93.06,9757944
"2026-05-24T14:07:00.000Z",5045416,2386156,8343284,30548,0,93.13,9765080
"2026-05-24T14:07:20.000Z",4926132,2369124,8355516,31580,0,93.24,9776536
"2026-05-24T14:07:40.000Z",4998616,2371620,8315908,31760,0,92.97,9748060
"2026-05-24T14:08:00.000Z",4998296,2371656,8298636,29036,0,92.97,9748244
"2026-05-24T14:08:20.000Z",4868876,2375156,8278788,29128,0,92.87,9737508
"2026-05-24T14:08:40.000Z",4849336,2375148,8274432,29376,0,92.82,9731992
"2026-05-24T14:09:00.000Z",4848928,2374856,8275752,29376,0,92.86,9736536
"2026-05-24T14:09:20.000Z",4708652,2374440,8275016,29236,0,92.81,9731084
"2026-05-24T14:09:40.000Z",4675760,2374416,8278900,29348,0,92.82,9732056
"2026-05-24T14:10:00.000Z",4677072,2376704,8282868,29832,0,92.81,9731220
"2026-05-24T14:10:20.000Z",4669980,2376412,8279904,30220,0,92.89,9739960
"2026-05-24T14:10:40.000Z",4617164,2370000,8280012,30420,0,92.96,9746832
"2026-05-24T14:11:00.000Z",4617408,2369768,8281516,31004,0,92.81,9731156
"2026-05-24T14:11:20.000Z",4619804,2369184,8285480,30976,0,92.82,9732032
"2026-05-24T14:11:40.000Z",4409864,2368380,8283544,31096,0,92.79,9729524
"2026-05-24T14:12:00.000Z",4411188,2367160,8282400,31304,0,92.8,9730080
"2026-05-24T14:12:20.000Z",4411628,2367032,8281984,31652,0,92.79,9729148
"2026-05-24T14:12:40.000Z",4275320,2366608,8283948,32208,0,92.78,9728224
"2026-05-24T14:13:00.000Z",4275320,2366332,8284964,32980,0,92.8,9730484
"2026-05-24T14:13:20.000Z",4310412,2366300,8285948,32104,0,92.8,9730152
"2026-05-24T14:13:40.000Z",4058752,2362992,8293440,32308,0,92.88,9738708
"2026-05-24T14:14:00.000Z",4058752,2360440,8287156,33048,0,92.82,9732524
"2026-05-24T14:14:20.000Z",4061388,2360092,8282268,33184,0,92.78,9728492
"2026-05-24T14:14:40.000Z",3883132,2359992,8283348,33308,0,92.78,9727752
"2026-05-24T14:15:00.000Z",3883132,2361664,8287152,33876,0,92.77,9726896
"2026-05-24T14:15:20.000Z",3883196,2368324,8289904,33840,0,92.76,9726236
"2026-05-24T14:15:40.000Z",3913368,2377876,8293612,33704,0,92.76,9726652
"2026-05-24T14:16:00.000Z",3913536,2383448,8295940,33804,0,92.76,9725848
"2026-05-24T14:16:20.000Z",3912128,2382268,8297460,33776,0,92.74,9723816
"2026-05-24T14:16:40.000Z",3981792,2403092,8300360,34256,0,92.67,9717128
"2026-05-24T14:17:00.000Z",3983008,2436712,8318408,33980,0,92.67,9716660
"2026-05-24T14:17:20.000Z",3982964,2442296,8332976,33536,0,92.73,9723400
"2026-05-24T14:17:40.000Z",4171848,2443376,8333672,33924,0,92.7,9720308
"2026-05-24T14:18:00.000Z",4172564,2441828,8337832,33964,0,92.75,9725080
"2026-05-24T14:18:20.000Z",4171596,2440288,8343216,33924,0,92.78,9727832
"2026-05-24T14:18:40.000Z",3895620,2439600,8341556,34688,0,92.73,9722820
"2026-05-24T14:19:00.000Z",3917436,2438880,8343952,35316,0,92.71,9720940
"2026-05-24T14:19:20.000Z",3938404,2438212,8346344,34984,0,92.74,9724124
"2026-05-24T14:19:40.000Z",4018452,2437848,8347636,35404,0,92.73,9723404
"2026-05-24T14:20:00.000Z",4019736,2437412,8348864,35900,0,92.73,9723284
"2026-05-24T14:20:20.000Z",4019756,2437036,8349820,35824,0,92.75,9725144
"2026-05-24T14:20:40.000Z",4155684,2426864,8357640,35888,0,92.84,9734968
"2026-05-24T14:21:00.000Z",4156124,2424128,8361888,37140,0,92.84,9734636
"2026-05-24T14:21:20.000Z",4154264,2422604,8365500,36380,0,92.85,9735112
"2026-05-24T14:21:40.000Z",3928584,2434628,8357996,36840,0,92.78,9727960
"2026-05-24T14:22:00.000Z",3929144,2441048,8364092,36972,0,92.77,9727688
"2026-05-24T14:22:20.000Z",3927992,2442708,8363392,37304,0,92.74,9723936
"2026-05-24T14:22:40.000Z",3866528,2442160,8365112,37188,0,92.76,9725660
"2026-05-24T14:23:00.000Z",3867336,2441704,8366296,37952,0,92.74,9724392
"2026-05-24T14:23:20.000Z",3909308,2437692,8373044,37432,0,92.83,9733332
"2026-05-24T14:23:40.000Z",3873848,2437024,8376540,37704,0,92.84,9734676
"2026-05-24T14:24:00.000Z",3869916,2436068,8360060,38324,0,92.67,9716712
"2026-05-24T14:24:20.000Z",3869924,2434260,8365220,37844,0,92.7,9720180
"2026-05-24T14:24:40.000Z",3722820,2464852,8339876,38384,0,92.43,9691528
"2026-05-24T14:25:00.000Z",4289048,2510468,8197544,38560,0,91.42,9585264
"2026-05-24T14:25:20.000Z",4289020,2509548,8198728,38360,0,91.44,9587504
"2026-05-24T14:25:40.000Z",4348508,2514520,8184112,38720,0,91.37,9580016
"2026-05-24T14:26:00.000Z",4159280,2513232,8191960,39028,0,91.34,9577720
"2026-05-24T14:26:20.000Z",4158480,2511272,8200452,39224,0,91.38,9581832
"2026-05-24T14:26:40.000Z",4245484,2510584,8282948,39712,0,92.27,9674824
"2026-05-24T14:27:00.000Z",3867716,2508780,8292496,40364,0,92.31,9678940
"2026-05-24T14:27:20.000Z",3869028,2505204,8306360,39760,0,92.44,9692356
"2026-05-24T14:27:40.000Z",3851312,2504496,8308388,39948,0,92.43,9691144
"2026-05-24T14:28:00.000Z",3851336,2502928,8311184,39424,0,92.46,9694628
"2026-05-24T14:28:20.000Z",3882804,2499644,8319424,39960,0,92.51,9700036
"2026-05-24T14:28:40.000Z",3818708,2495100,8329404,40264,0,92.56,9705648
"2026-05-24T14:29:00.000Z",3818708,2592308,8365580,39712,0,92.5,9698460
"2026-05-24T14:29:20.000Z",3860688,2537012,8397356,38472,0,92.97,9748044
"2026-05-24T14:29:40.000Z",3840332,2529412,8413120,38420,0,93.11,9763084
"2026-05-24T14:30:00.000Z",4553632,2533640,8335856,38656,0,92.6,9709692
"2026-05-24T14:30:20.000Z",4552168,2532732,8342116,38824,0,92.6,9709644
"2026-05-24T14:30:40.000Z",4575292,2531040,8348272,38816,0,92.67,9717024
"2026-05-24T14:31:00.000Z",4134420,2529680,8351840,39248,0,92.68,9717964
"2026-05-24T14:31:20.000Z",4133488,2528908,8354192,39636,0,92.66,9715140
"2026-05-24T14:31:40.000Z",4184832,2528332,8355748,40556,0,92.63,9712316
"2026-05-24T14:32:00.000Z",4207508,2527244,8361440,40220,0,92.74,9724480
"2026-05-24T14:32:20.000Z",4205328,2524536,8371624,39860,0,92.72,9722272
"2026-05-24T14:32:40.000Z",4128804,2524084,8372764,40224,0,92.71,9720576
"2026-05-24T14:33:00.000Z",4360092,2519032,8379056,40080,0,92.79,9729076
"2026-05-24T14:33:20.000Z",4360168,2501732,8399292,39468,0,93.05,9757008
"2026-05-24T14:33:40.000Z",4380680,2500748,8401980,40016,0,93.06,9757452
"2026-05-24T14:34:00.000Z",4349224,2500652,8397220,40164,0,92.98,9749688
"2026-05-24T14:34:20.000Z",4349236,2500092,8398372,40464,0,92.99,9750416
"2026-05-24T14:34:40.000Z",4416052,2511788,8373684,41552,0,92.81,9731712
"2026-05-24T14:35:00.000Z",4028084,2511536,8371228,41488,0,92.79,9729208
"2026-05-24T14:35:20.000Z",4028248,2509472,8373292,40888,0,92.8,9730148
"2026-05-24T14:35:40.000Z",3955108,2510736,8375900,41012,0,92.81,9730868
"2026-05-24T14:36:00.000Z",3924192,2510684,8377124,41712,0,92.79,9728880
"2026-05-24T14:36:20.000Z",3924232,2509092,8378216,41420,0,92.78,9728712
"2026-05-24T14:36:40.000Z",3850796,2508236,8379588,41660,0,92.83,9733912
"2026-05-24T14:37:00.000Z",4522064,2498728,8328608,31896,0,92.8,9730608
"2026-05-24T14:37:20.000Z",4520872,2420836,8410520,28044,0,94.07,9863892
"2026-05-24T14:37:40.000Z",4549260,2366084,8331436,25500,0,93.73,9827632
"2026-05-24T14:38:00.000Z",4707680,2379380,8312404,25360,0,93.64,9818284
"2026-05-24T14:38:20.000Z",5462652,2463556,8171464,24612,0,92.45,9693624
"2026-05-24T14:38:40.000Z",5541024,2472580,8164424,24796,0,92.36,9684644
"2026-05-24T14:39:00.000Z",5529012,2479804,8156268,24716,0,92.27,9674612
"2026-05-24T14:39:20.000Z",5906512,2510160,8106568,25268,0,91.77,9621912
