"Time","Active for esxidr.hbmsolutions.mt","Swap consumed for esxidr.hbmsolutions.mt","Granted for esxidr.hbmsolutions.mt","Shared common for esxidr.hbmsolutions.mt","Ballooned memory for esxidr.hbmsolutions.mt","Host consumed % for esxidr.hbmsolutions.mt","Consumed for esxidr.hbmsolutions.mt"
"2026-05-16T14:57:40.000Z",103580,0,365844,8,0,17.79,1865408
"2026-05-16T14:58:00.000Z",96108,0,365844,8,0,17.78,1864456
"2026-05-16T14:58:20.000Z",99064,0,365844,8,0,17.78,1864536
"2026-05-16T14:58:40.000Z",99052,0,365844,8,0,17.78,1864612
"2026-05-16T14:59:00.000Z",99060,0,365844,8,0,17.78,1864612
"2026-05-16T14:59:20.000Z",99060,0,365844,8,0,17.78,1864648
"2026-05-16T14:59:40.000Z",99484,0,365844,8,0,17.78,1865068
"2026-05-16T15:00:00.000Z",92900,0,365844,8,0,17.78,1865068
"2026-05-16T15:00:20.000Z",92960,0,365844,8,0,17.81,1868096
"2026-05-16T15:00:40.000Z",92960,0,365844,8,0,17.81,1868372
"2026-05-16T15:01:00.000Z",92064,0,365844,8,0,17.82,1868624
"2026-05-16T15:01:20.000Z",91848,0,365844,8,0,17.89,1876652
"2026-05-16T15:01:40.000Z",91888,0,365844,8,0,17.9,1877548
