"Time","Usage for 2","Usage for 0","Usage for esxidr.hbmsolutions.mt","Usage for 1","Usage for 3","Usage in MHz for esxidr.hbmsolutions.mt"
"2026-05-18T19:34:40.000Z",2.46,3.38,3.22,2.53,4.49,605
"2026-05-18T19:35:00.000Z",3.57,2.6,3.22,3.3,3.4,605
"2026-05-18T19:35:20.000Z",3.32,3.54,3.38,2.35,4.31,636
"2026-05-18T19:35:40.000Z",3.56,2.37,3.43,3.33,4.46,645
"2026-05-18T19:36:00.000Z",2.52,2.62,2.92,3.26,3.27,549
"2026-05-18T19:36:20.000Z",1.79,4,3.17,4.04,2.85,596
"2026-05-18T19:36:40.000Z",3.13,3,3.3,4.01,3.05,620
"2026-05-18T19:37:00.000Z",3.42,3.49,3.27,2.08,4.09,615
"2026-05-18T19:37:20.000Z",2.69,3.37,2.96,2.95,2.83,557
"2026-05-18T19:37:40.000Z",1.92,2.3,2.48,2.19,3.53,467
"2026-05-18T19:38:00.000Z",2.61,2.29,2.96,3.04,3.9,557
"2026-05-18T19:38:20.000Z",3.24,2.28,2.95,2.92,3.38,556
"2026-05-18T19:38:40.000Z",2.85,1.32,3.17,3.93,4.59,597
"2026-05-18T19:39:00.000Z",2.93,4.24,3.78,4.91,3.04,711
"2026-05-18T19:39:20.000Z",2.55,3.15,3.32,4.43,3.14,624
"2026-05-18T19:39:40.000Z",3.39,3.06,3.16,2.05,4.15,595
"2026-05-18T19:40:00.000Z",3.64,3.62,3.2,1.68,3.86,602
"2026-05-18T19:40:20.000Z",3.7,2.78,3.34,3.08,3.8,628
"2026-05-18T19:40:40.000Z",3.37,2.08,3.02,3.02,3.62,569
"2026-05-18T19:41:00.000Z",3.52,3.45,3.08,2.01,3.34,579
"2026-05-18T19:41:20.000Z",3.02,3.3,2.95,2.14,3.34,555
"2026-05-18T19:41:40.000Z",3.47,3.32,3.33,2.15,4.36,626
"2026-05-18T19:42:00.000Z",3.96,2.87,3.19,2.42,3.49,599
"2026-05-18T19:42:20.000Z",2.85,1.96,3.16,3.38,4.46,595
"2026-05-18T19:42:40.000Z",3.85,2.55,3.25,3.02,3.57,611
"2026-05-18T19:43:00.000Z",3.29,2.33,3.01,2.94,3.47,566
"2026-05-18T19:43:20.000Z",3.46,1.89,3.23,3.56,4.02,608
"2026-05-18T19:43:40.000Z",3.11,2.87,3.11,2.52,3.96,586
"2026-05-18T19:44:00.000Z",3.47,1.76,3.38,4.01,4.3,637
"2026-05-18T19:44:20.000Z",4.96,2.17,3.82,3.64,4.5,718
"2026-05-18T19:44:40.000Z",4.1,2.44,3.47,3.19,4.16,653
"2026-05-18T19:45:00.000Z",3.79,3.39,3.34,2.29,3.89,628
"2026-05-18T19:45:20.000Z",2.77,4.43,3.17,1.67,3.83,597
"2026-05-18T19:45:40.000Z",3.06,3.46,3.22,2.07,4.28,606
"2026-05-18T19:46:00.000Z",2.75,3.96,2.99,1.68,3.58,563
"2026-05-18T19:46:20.000Z",2.4,2.24,3.24,3.67,4.64,609
"2026-05-18T19:46:40.000Z",2.46,2.1,2.91,3.07,4.01,548
"2026-05-18T19:47:00.000Z",3.21,2.59,3.46,3.35,4.7,651
"2026-05-18T19:47:20.000Z",3.83,2.87,3.44,3,4.07,647
"2026-05-18T19:47:40.000Z",2.67,2.04,3.12,3.35,4.43,588
"2026-05-18T19:48:00.000Z",3.2,4.72,3.37,1.72,3.84,634
"2026-05-18T19:48:20.000Z",3.48,2.58,3.27,3.22,3.81,616
"2026-05-18T19:48:40.000Z",3.53,2.65,3.44,2.93,4.66,648
"2026-05-18T19:49:00.000Z",2.77,2.34,3.05,3.06,4.04,575
"2026-05-18T19:49:20.000Z",3.86,2.14,3.25,3.41,3.58,611
"2026-05-18T19:49:40.000Z",3.39,2.27,3.18,3.11,3.97,599
"2026-05-18T19:50:00.000Z",3.32,2.52,3.28,3.01,4.28,617
"2026-05-18T19:50:20.000Z",3.75,3.61,3.32,2.19,3.71,624
"2026-05-18T19:50:40.000Z",3.17,3.16,3.08,2.28,3.73,580
"2026-05-18T19:51:00.000Z",3.26,2.34,3.16,3.19,3.85,595
"2026-05-18T19:51:20.000Z",3.48,3.06,3.32,3.01,3.74,625
"2026-05-18T19:51:40.000Z",2.18,2.87,3.07,2.82,4.4,577
"2026-05-18T19:52:00.000Z",2.28,2.83,2.97,2.64,4.15,560
"2026-05-18T19:52:20.000Z",2.36,2.42,3.3,3.31,5.12,621
"2026-05-18T19:52:40.000Z",3.19,2.78,3.34,2.81,4.57,628
"2026-05-18T19:53:00.000Z",1.06,2.28,2.11,1.85,3.25,397
"2026-05-18T19:53:20.000Z",1.68,2.93,2.27,1.54,2.94,428
"2026-05-18T19:53:40.000Z",2.06,2.71,2.53,2.56,2.77,475
"2026-05-18T19:54:00.000Z",1.52,1.8,2.4,3.27,3.01,452
"2026-05-18T19:54:20.000Z",2.73,1.78,2.7,3.65,2.62,507
"2026-05-18T19:54:40.000Z",1.18,1.86,2.02,2.41,2.65,381
"2026-05-18T19:55:00.000Z",2.01,1.01,2.13,3.27,2.22,401
"2026-05-18T19:55:20.000Z",1.24,2.69,2.22,1.78,3.19,419
"2026-05-18T19:55:40.000Z",1.78,1.81,2.24,2.47,2.88,421
"2026-05-18T19:56:00.000Z",1.26,1.96,1.92,1.89,2.56,361
"2026-05-18T19:56:20.000Z",1.73,2.92,2.38,2.09,2.8,449
"2026-05-18T19:56:40.000Z",1.82,2.65,2.25,1.82,2.72,424
"2026-05-18T19:57:00.000Z",2.35,2.35,2.14,1.83,2.03,403
"2026-05-18T19:57:20.000Z",2.69,2.26,2.53,2.61,2.56,476
"2026-05-18T19:57:40.000Z",1.66,0.75,2.26,3.78,2.83,425
"2026-05-18T19:58:00.000Z",1.73,0.84,2.29,3.46,3.11,430
"2026-05-18T19:58:20.000Z",2.1,2.5,2.77,3.58,2.9,521
"2026-05-18T19:58:40.000Z",2.78,2.29,2.05,1.92,1.22,386
"2026-05-18T19:59:00.000Z",1.97,1.18,2.03,3.01,1.96,382
"2026-05-18T19:59:20.000Z",2.08,0.96,2.27,3.59,2.45,427
"2026-05-18T19:59:40.000Z",2.48,2.64,2.15,1.44,2.03,404
"2026-05-18T20:00:00.000Z",2.05,2.37,2.03,1.55,2.14,382
"2026-05-18T20:00:20.000Z",2.34,3.23,2.37,1.62,2.3,447
"2026-05-18T20:00:40.000Z",1.65,2.2,1.84,1.71,1.77,346
"2026-05-18T20:01:00.000Z",2.16,1.62,2.07,2.61,1.9,390
"2026-05-18T20:01:20.000Z",2.56,5.1,2.99,1.4,2.91,563
"2026-05-18T20:01:40.000Z",2.62,1.03,2.2,3.17,1.99,414
"2026-05-18T20:02:00.000Z",2.11,2.5,2.4,2.05,2.95,452
"2026-05-18T20:02:20.000Z",2.67,2.43,2.34,1.99,2.27,440
"2026-05-18T20:02:40.000Z",2.67,1.67,2.3,3.07,1.82,433
"2026-05-18T20:03:00.000Z",1.83,2.56,2.12,1.92,2.18,400
"2026-05-18T20:03:20.000Z",2.12,2.68,2.18,1.81,2.11,410
"2026-05-18T20:03:40.000Z",2.73,1.3,2.36,3.64,1.79,445
"2026-05-18T20:04:00.000Z",2.99,1.6,2.57,3.01,2.68,484
"2026-05-18T20:04:20.000Z",1.55,1.32,2.18,3.23,2.62,410
"2026-05-18T20:04:40.000Z",2.07,0.96,2.24,3.58,2.35,422
"2026-05-18T20:05:00.000Z",1.64,0.68,1.94,3.38,2.09,366
"2026-05-18T20:05:20.000Z",2.49,4.27,2.54,1.24,2.13,477
"2026-05-18T20:05:40.000Z",2.36,3.45,2.65,1.57,3.21,498
"2026-05-18T20:06:00.000Z",0.53,2.64,1.17,1.03,0.5,221
"2026-05-18T20:06:20.000Z",0.32,2.44,1.18,1.58,0.4,223
"2026-05-18T20:06:40.000Z",0.46,2.24,1.3,1.9,0.58,244
"2026-05-18T20:07:00.000Z",0.25,0.69,1.06,2.8,0.5,200
"2026-05-18T20:07:20.000Z",0.36,0.5,1.07,2.9,0.52,202
"2026-05-18T20:07:40.000Z",0.33,0.69,1.02,2.69,0.39,193
"2026-05-18T20:08:00.000Z",0.9,5.27,2.27,1.45,1.44,427
"2026-05-18T20:08:20.000Z",0.54,1.95,1.26,1.91,0.65,238
"2026-05-18T20:08:40.000Z",1.75,4.91,2.95,3.98,1.15,554
"2026-05-18T20:09:00.000Z",0.79,1.28,1.29,2.36,0.75,244
"2026-05-18T20:09:20.000Z",1.86,4.44,2.76,3.32,1.43,520
"2026-05-18T20:09:40.000Z",0.96,2.98,2.43,4.79,0.98,457
"2026-05-18T20:10:00.000Z",1,0.74,1.57,3.14,1.39,295
"2026-05-18T20:10:20.000Z",0.86,3.19,1.63,1.42,1.04,306
"2026-05-18T20:10:40.000Z",0.24,2.5,0.97,0.87,0.26,182
"2026-05-18T20:11:00.000Z",0.27,1.84,1.01,1.6,0.31,189
"2026-05-18T20:11:20.000Z",0.84,5.1,2.26,2.19,0.9,425
"2026-05-18T20:11:40.000Z",1.12,2.05,1.91,3.37,1.1,359
"2026-05-18T20:12:00.000Z",0.28,1.87,1.07,1.76,0.38,202
"2026-05-18T20:12:20.000Z",0.25,1.46,1.02,1.79,0.58,192
"2026-05-18T20:12:40.000Z",0.51,1.34,1.41,3.2,0.58,265
"2026-05-18T20:13:00.000Z",0.54,2.35,2.07,4.44,0.92,389
"2026-05-18T20:13:20.000Z",0.43,1.99,1.17,1.61,0.66,221
"2026-05-18T20:13:40.000Z",0.72,0.9,1.32,2.98,0.7,249
"2026-05-18T20:14:00.000Z",0.34,0.29,0.98,2.9,0.4,185
"2026-05-18T20:14:20.000Z",0.38,0.42,1.1,3.11,0.49,207
"2026-05-18T20:14:40.000Z",1.47,2.23,2.39,4.9,0.97,449
"2026-05-18T20:15:00.000Z",0.78,3.43,1.49,1,0.76,281
"2026-05-18T20:15:20.000Z",0.66,3.18,1.3,0.84,0.51,244
"2026-05-18T20:15:40.000Z",0.53,0.78,0.97,2.17,0.39,182
"2026-05-18T20:16:00.000Z",0.68,3.95,1.64,1.26,0.67,309
"2026-05-18T20:16:20.000Z",0.81,3.7,1.73,1.69,0.73,326
"2026-05-18T20:16:40.000Z",0.73,2.89,1.3,0.95,0.63,245
"2026-05-18T20:17:00.000Z",0.63,2.2,1.37,1.82,0.82,257
"2026-05-18T20:17:20.000Z",0.36,1.28,1.09,1.99,0.71,205
"2026-05-18T20:17:40.000Z",0.36,2.8,1.06,0.44,0.64,200
"2026-05-18T20:18:00.000Z",1.02,3.19,1.42,0.69,0.8,268
"2026-05-18T20:18:20.000Z",1.49,4.3,2.5,2.89,1.32,470
"2026-05-18T20:18:40.000Z",0.42,3.23,1.2,0.51,0.63,225
"2026-05-18T20:19:00.000Z",0.34,2.63,0.91,0.17,0.48,171
"2026-05-18T20:19:20.000Z",0.86,4.17,1.93,1.89,0.79,363
"2026-05-18T20:19:40.000Z",0.45,2.24,0.96,0.63,0.51,180
"2026-05-18T20:20:00.000Z",0.88,2.13,1.7,2.96,0.84,320
"2026-05-18T20:20:20.000Z",1.01,1.77,1.64,2.73,1.02,308
"2026-05-18T20:20:40.000Z",0.54,2.16,1.09,1.2,0.45,205
"2026-05-18T20:21:00.000Z",0.38,1.69,1.13,2.1,0.34,213
"2026-05-18T20:21:20.000Z",0.57,1.2,1.13,2.31,0.46,213
"2026-05-18T20:21:40.000Z",0.29,0.39,0.96,2.84,0.31,180
"2026-05-18T20:22:00.000Z",0.34,0.32,0.94,2.74,0.39,178
"2026-05-18T20:22:20.000Z",0.3,1.83,1.03,1.57,0.41,194
"2026-05-18T20:22:40.000Z",0.31,2.1,0.93,0.92,0.39,175
"2026-05-18T20:23:00.000Z",0.28,0.27,0.94,2.83,0.39,178
