"Time","Active for esxidr.hbmsolutions.mt","Swap consumed for esxidr.hbmsolutions.mt","Granted for esxidr.hbmsolutions.mt","Shared common for esxidr.hbmsolutions.mt","Ballooned memory for esxidr.hbmsolutions.mt","Host consumed % for esxidr.hbmsolutions.mt","Consumed for esxidr.hbmsolutions.mt"
"2026-05-22T07:59:00.000Z",95508,0,371872,8,0,18.06,1894084
"2026-05-22T07:59:20.000Z",94436,0,371872,8,0,18.02,1890000
"2026-05-22T07:59:40.000Z",94460,0,371872,8,0,18.02,1890356
"2026-05-22T08:00:00.000Z",104824,0,369808,8,0,17.95,1882284
"2026-05-22T08:00:20.000Z",104252,0,369808,8,0,17.95,1882636
"2026-05-22T08:00:40.000Z",105072,0,369808,8,0,17.96,1883936
"2026-05-22T08:01:00.000Z",100988,0,369808,8,0,18.03,1891396
"2026-05-22T08:01:20.000Z",98540,0,369808,8,0,17.98,1885712
"2026-05-22T08:01:40.000Z",100056,0,369808,8,0,18,1888144
"2026-05-22T08:02:00.000Z",111452,0,369808,8,0,17.97,1884436
"2026-05-22T08:02:20.000Z",110664,0,369808,8,0,17.89,1876748
"2026-05-22T08:02:40.000Z",111584,0,371872,8,0,18.19,1907312
"2026-05-22T08:03:00.000Z",113212,0,373936,8,0,18.21,1909480
"2026-05-22T08:03:20.000Z",105524,0,371872,8,0,18.19,1907552
"2026-05-22T08:03:40.000Z",105684,0,371872,8,0,17.93,1880268
"2026-05-22T08:04:00.000Z",106072,0,369808,8,0,17.78,1864544
"2026-05-22T08:04:20.000Z",104240,0,369808,8,0,17.84,1870680
"2026-05-22T08:04:40.000Z",104600,0,369808,8,0,17.79,1865344
"2026-05-22T08:05:00.000Z",104700,0,369808,8,0,17.79,1865968
"2026-05-22T08:05:20.000Z",95552,0,369808,8,0,17.79,1866032
"2026-05-22T08:05:40.000Z",97020,0,369808,8,0,17.82,1869320
"2026-05-22T08:06:00.000Z",96860,0,369808,8,0,17.95,1883016
"2026-05-22T08:06:20.000Z",106404,0,369824,8,0,17.82,1868772
"2026-05-22T08:06:40.000Z",107004,0,369824,8,0,17.81,1867540
"2026-05-22T08:07:00.000Z",104524,0,371888,8,0,18.22,1910728
"2026-05-22T08:07:20.000Z",113436,0,369824,8,0,17.77,1864104
"2026-05-22T08:07:40.000Z",114456,0,369824,8,0,17.79,1866156
"2026-05-22T08:08:00.000Z",114556,0,369824,8,0,17.92,1879320
"2026-05-22T08:08:20.000Z",107984,0,369824,8,0,17.81,1867684
"2026-05-22T08:08:40.000Z",108408,0,369824,8,0,17.81,1868280
"2026-05-22T08:09:00.000Z",108392,0,369824,8,0,17.81,1868296
"2026-05-22T08:09:20.000Z",105096,0,369824,8,0,17.86,1873588
"2026-05-22T08:09:40.000Z",104656,0,369856,8,0,17.84,1871080
"2026-05-22T08:10:00.000Z",104676,0,369856,8,0,17.82,1868724
"2026-05-22T08:10:20.000Z",110084,0,369856,8,0,17.83,1870428
"2026-05-22T08:10:40.000Z",110100,0,369856,8,0,17.84,1870868
"2026-05-22T08:11:00.000Z",109628,0,371920,8,0,18.19,1907556
"2026-05-22T08:11:20.000Z",108516,0,369856,8,0,17.94,1881776
"2026-05-22T08:11:40.000Z",107172,0,369856,8,0,17.8,1867196
"2026-05-22T08:12:00.000Z",108792,0,369856,8,0,17.98,1885744
"2026-05-22T08:12:20.000Z",108400,0,369856,8,0,17.81,1867632
"2026-05-22T08:12:40.000Z",110276,0,369856,8,0,17.84,1871060
"2026-05-22T08:13:00.000Z",110628,0,369856,8,0,17.94,1881716
"2026-05-22T08:13:20.000Z",105324,0,369856,8,0,17.96,1883140
"2026-05-22T08:13:40.000Z",104692,0,369896,8,0,17.82,1869056
"2026-05-22T08:14:00.000Z",106040,0,369896,8,0,17.82,1869188
"2026-05-22T08:14:20.000Z",111388,0,369896,8,0,17.8,1867112
"2026-05-22T08:14:40.000Z",113148,0,369896,8,0,17.93,1880352
"2026-05-22T08:15:00.000Z",112476,0,369896,8,0,17.84,1871112
"2026-05-22T08:15:20.000Z",104728,0,369896,8,0,17.86,1873104
"2026-05-22T08:15:40.000Z",104808,0,369896,8,0,17.88,1875220
"2026-05-22T08:16:00.000Z",105188,0,369896,8,0,17.94,1881784
"2026-05-22T08:16:20.000Z",104832,0,369896,8,0,17.87,1874516
"2026-05-22T08:16:40.000Z",106020,0,369896,8,0,17.86,1873496
"2026-05-22T08:17:00.000Z",102240,0,369896,8,0,17.88,1875508
"2026-05-22T08:17:20.000Z",105112,0,369896,8,0,17.82,1868688
"2026-05-22T08:17:40.000Z",95460,0,369896,8,0,17.82,1869112
"2026-05-22T08:18:00.000Z",96256,0,369896,8,0,17.81,1868340
"2026-05-22T08:18:20.000Z",95312,0,369896,8,0,17.81,1868240
"2026-05-22T08:18:40.000Z",88716,0,369896,8,0,17.82,1868916
"2026-05-22T08:19:00.000Z",89484,0,369896,8,0,17.82,1868916
"2026-05-22T08:19:20.000Z",89484,0,369896,8,0,17.82,1868928
"2026-05-22T08:19:40.000Z",95204,0,369896,8,0,17.82,1868916
"2026-05-22T08:20:00.000Z",95316,0,369896,8,0,17.82,1869236
"2026-05-22T08:20:20.000Z",117372,0,453116,8,0,18.79,1970292
"2026-05-22T08:20:40.000Z",118876,0,453132,8,0,18.74,1965676
"2026-05-22T08:21:00.000Z",119520,0,453312,8,0,18.81,1972512
"2026-05-22T08:21:20.000Z",178580,0,453416,8,0,18.73,1963936
"2026-05-22T08:21:40.000Z",214572,0,453436,8,0,18.73,1964344
"2026-05-22T08:22:00.000Z",214052,0,453448,8,0,18.77,1968708
"2026-05-22T08:22:20.000Z",150568,0,453468,8,0,18.73,1964048
"2026-05-22T08:22:40.000Z",114876,0,453488,8,0,18.73,1964668
"2026-05-22T08:23:00.000Z",114880,0,453500,8,0,18.73,1964736
"2026-05-22T08:23:20.000Z",112804,0,453516,8,0,18.73,1964756
"2026-05-22T08:23:40.000Z",109052,0,453516,8,0,18.73,1964816
