"Time","Active for esxilocal.hbmsolutions.mt","Swap consumed for esxilocal.hbmsolutions.mt","Granted for esxilocal.hbmsolutions.mt","Shared common for esxilocal.hbmsolutions.mt","Ballooned memory for esxilocal.hbmsolutions.mt","Host consumed % for esxilocal.hbmsolutions.mt","Consumed for esxilocal.hbmsolutions.mt"
"2026-05-16T17:11:00.000Z",5649640,2273164,8184324,17748,0,93.29,9782144
"2026-05-16T17:11:20.000Z",5691024,2271696,8159108,17684,0,93.24,9776020
"2026-05-16T17:11:40.000Z",5690744,2270336,8175008,18444,0,93.21,9773288
"2026-05-16T17:12:00.000Z",5235376,2272196,8117520,18764,0,92.85,9735748
"2026-05-16T17:12:20.000Z",5193800,2271032,8129996,18688,0,92.91,9742144
"2026-05-16T17:12:40.000Z",5192376,2275612,8182260,18664,0,93.39,9792152
"2026-05-16T17:13:00.000Z",5413888,2266224,8198484,18524,0,93.56,9810116
"2026-05-16T17:13:20.000Z",5424312,2270936,8222756,18672,0,93.42,9795008
"2026-05-16T17:13:40.000Z",5424088,2265732,8244332,18664,0,93.62,9816608
"2026-05-16T17:14:00.000Z",5393584,2264660,8261284,17432,0,93.69,9823456
"2026-05-16T17:14:20.000Z",5425204,2303192,8266116,17688,0,93.56,9810344
"2026-05-16T17:14:40.000Z",5424708,2301516,8275616,17928,0,93.61,9814908
"2026-05-16T17:15:00.000Z",5384004,2309572,8243064,18124,0,93.48,9801720
"2026-05-16T17:15:20.000Z",5226808,2391120,8255872,17532,0,93.19,9771720
"2026-05-16T17:15:40.000Z",5226404,2355488,8274268,18420,0,93.37,9789864
"2026-05-16T17:16:00.000Z",5223076,2362240,8261508,18612,0,93.44,9797740
"2026-05-16T17:16:20.000Z",5726368,2385920,8264208,18932,0,93.36,9789428
"2026-05-16T17:16:40.000Z",5725724,2384664,8291892,19180,0,93.4,9793428
"2026-05-16T17:17:00.000Z",5754332,2383568,8296664,19276,0,93.41,9793868
"2026-05-16T17:17:20.000Z",5554256,2380536,8315024,18704,0,93.46,9799340
"2026-05-16T17:17:40.000Z",5554852,2373728,8336208,18008,0,93.84,9838876
"2026-05-16T17:18:00.000Z",5462968,2400216,8232572,18580,0,92.55,9704108
"2026-05-16T17:18:20.000Z",5642316,2403688,8211564,18600,0,92.49,9697636
"2026-05-16T17:18:40.000Z",5642608,2300008,8423328,17152,0,94.28,9885524
"2026-05-16T17:19:00.000Z",5724664,2304008,8374824,16984,0,93.99,9855224
"2026-05-16T17:19:20.000Z",6070720,2330528,8284288,16888,0,93.47,9800800
"2026-05-16T17:19:40.000Z",6070208,2343604,8295780,16980,0,93.48,9801852
"2026-05-16T17:20:00.000Z",5945196,2353468,8255724,17380,0,93.11,9763352
"2026-05-16T17:20:20.000Z",6301460,2380600,8255832,17636,0,92.79,9729048
"2026-05-16T17:20:40.000Z",6301340,2393060,8212900,18232,0,92.64,9714028
"2026-05-16T17:21:00.000Z",6233412,2396560,8187644,17868,0,92.31,9679108
"2026-05-16T17:21:20.000Z",6223232,2411780,8155616,16944,0,92.12,9659356
"2026-05-16T17:21:40.000Z",5968032,2407588,8169292,17172,0,92.24,9671504
"2026-05-16T17:22:00.000Z",5976044,2391800,8190804,16960,0,92.63,9712056
"2026-05-16T17:22:20.000Z",6100348,2404896,8177064,17528,0,92.37,9685636
"2026-05-16T17:22:40.000Z",6037208,2368420,8232468,17132,0,92.91,9741776
"2026-05-16T17:23:00.000Z",6003972,2364872,8208176,16236,0,92.62,9711508
"2026-05-16T17:23:20.000Z",5942172,2373800,8215808,16160,0,92.67,9716816
"2026-05-16T17:23:40.000Z",5680028,2374300,8226616,16148,0,92.78,9728588
"2026-05-16T17:24:00.000Z",5701004,2368716,8245800,16380,0,92.85,9735584
"2026-05-16T17:24:20.000Z",5673716,2362696,8261940,16648,0,92.98,9749052
"2026-05-16T17:24:40.000Z",5747952,2352484,8287220,16768,0,93.22,9773960
"2026-05-16T17:25:00.000Z",5727580,2355504,8270700,17064,0,93.05,9756776
"2026-05-16T17:25:20.000Z",5708780,2351556,8281520,17288,0,93.18,9770632
"2026-05-16T17:25:40.000Z",5686272,2351516,8278500,17648,0,93.04,9755476
"2026-05-16T17:26:00.000Z",5748352,2349348,8285904,17956,0,93.08,9759544
"2026-05-16T17:26:20.000Z",5777028,2362792,8291068,18700,0,93.05,9756656
"2026-05-16T17:26:40.000Z",5399732,2362300,8292668,18992,0,93,9751456
"2026-05-16T17:27:00.000Z",5368360,2361324,8296056,18916,0,93.04,9755636
"2026-05-16T17:27:20.000Z",5330080,2360012,8298716,19180,0,93.06,9757488
"2026-05-16T17:27:40.000Z",4982876,2359464,8299556,19568,0,93.04,9755404
"2026-05-16T17:28:00.000Z",4972560,2358556,8302052,20184,0,93.03,9754856
"2026-05-16T17:28:20.000Z",5028140,2358000,8303368,20492,0,93.02,9753816
"2026-05-16T17:28:40.000Z",4860372,2357520,8304344,20916,0,93.02,9753048
"2026-05-16T17:29:00.000Z",4849928,2356820,8306108,21728,0,92.99,9750124
"2026-05-16T17:29:20.000Z",4808948,2355984,8307860,22128,0,93.01,9752272
"2026-05-16T17:29:40.000Z",4850892,2355600,8309628,22328,0,93.02,9753828
"2026-05-16T17:30:00.000Z",4829976,2355112,8310572,22920,0,93.05,9757068
"2026-05-16T17:30:20.000Z",4811404,2353236,8313808,23172,0,93.07,9758228
"2026-05-16T17:30:40.000Z",4738000,2352544,8315776,23580,0,93.07,9759172
"2026-05-16T17:31:00.000Z",4790428,2352224,8316880,24124,0,93.06,9757736
"2026-05-16T17:31:20.000Z",4756380,2358296,8311664,24560,0,93.01,9752308
"2026-05-16T17:31:40.000Z",4575972,2354936,8315624,23216,0,93.06,9757308
"2026-05-16T17:32:00.000Z",4566088,2354384,8316744,24200,0,93.04,9756024
"2026-05-16T17:32:20.000Z",4584436,2353964,8317792,24176,0,93.03,9754416
"2026-05-16T17:32:40.000Z",4520552,2353200,8319088,24736,0,93.05,9756648
"2026-05-16T17:33:00.000Z",4489236,2352720,8320124,25424,0,92.99,9750364
"2026-05-16T17:33:20.000Z",4440552,2352028,8321444,26020,0,92.98,9748972
"2026-05-16T17:33:40.000Z",4094460,2351036,8323196,26172,0,92.98,9748788
"2026-05-16T17:34:00.000Z",4157440,2350224,8325372,26992,0,92.94,9744840
"2026-05-16T17:34:20.000Z",4147920,2365668,8345752,27476,0,93.05,9756092
"2026-05-16T17:34:40.000Z",3969664,2365248,8347992,27860,0,93,9750868
"2026-05-16T17:35:00.000Z",3990692,2364844,8348940,28428,0,92.98,9748712
"2026-05-16T17:35:20.000Z",4021992,2364288,8350180,29144,0,92.96,9747112
"2026-05-16T17:35:40.000Z",4042964,2363704,8353236,29356,0,92.95,9746132
"2026-05-16T17:36:00.000Z",4168788,2363356,8353956,30216,0,92.93,9743488
"2026-05-16T17:36:20.000Z",4166088,2362932,8354980,30256,0,92.91,9742388
"2026-05-16T17:36:40.000Z",4133360,2362564,8355544,30940,0,92.88,9738856
"2026-05-16T17:37:00.000Z",4101428,2362064,8356960,31388,0,92.86,9736512
"2026-05-16T17:37:20.000Z",4137684,2361848,8357712,31984,0,92.84,9734924
"2026-05-16T17:37:40.000Z",4148108,2361588,8358096,32416,0,92.86,9736336
"2026-05-16T17:38:00.000Z",4096268,2361348,8358416,33204,0,92.8,9729860
"2026-05-16T17:38:20.000Z",4103728,2359912,8361692,33912,0,92.77,9727400
"2026-05-16T17:38:40.000Z",4082756,2358452,8363792,34532,0,92.76,9726188
"2026-05-16T17:39:00.000Z",3873176,2357796,8365204,34908,0,92.75,9724688
"2026-05-16T17:39:20.000Z",3792516,2356368,8367268,35940,0,92.74,9723784
"2026-05-16T17:39:40.000Z",3834460,2355012,8371960,36684,0,92.75,9725548
"2026-05-16T17:40:00.000Z",3886940,2347064,8410720,36948,0,92.98,9749260
"2026-05-16T17:40:20.000Z",3968556,2346392,8412560,37488,0,93,9751428
"2026-05-16T17:40:40.000Z",3968556,2344508,8416560,33636,0,93.21,9773720
"2026-05-16T17:41:00.000Z",4010936,2344464,8384756,31660,0,93.02,9753764
"2026-05-16T17:41:20.000Z",4011728,2343884,8385416,32488,0,93,9751336
"2026-05-16T17:41:40.000Z",3980268,2343232,8387224,32612,0,93.03,9754348
"2026-05-16T17:42:00.000Z",4105072,2343040,8389052,33240,0,92.98,9749212
"2026-05-16T17:42:20.000Z",4119460,2341392,8394432,33516,0,93.01,9752600
"2026-05-16T17:42:40.000Z",4119272,2340128,8398924,34260,0,93,9751084
"2026-05-16T17:43:00.000Z",4150404,2336576,8402312,34584,0,93,9751704
"2026-05-16T17:43:20.000Z",4094172,2335344,8403676,35052,0,93.01,9752344
"2026-05-16T17:43:40.000Z",4115144,2334808,8404308,35352,0,93,9750936
"2026-05-16T17:44:00.000Z",4533604,2333000,8366860,30604,0,93.06,9757232
"2026-05-16T17:44:20.000Z",4553576,2330172,8330368,27576,0,93.05,9756164
"2026-05-16T17:44:40.000Z",4836692,2274440,8306232,22628,0,93.49,9802940
"2026-05-16T17:45:00.000Z",4931100,2273596,8323228,22752,0,93.59,9813360
"2026-05-16T17:45:20.000Z",5962296,2510188,8302660,22128,0,92.44,9693036
"2026-05-16T17:45:40.000Z",5952160,2507328,8325824,21484,0,92.62,9711524
